t,x,y,z,a,
6.80E+13,0.1340753,-4.560954,2.1092918,3,acc
6.80E+13,4.1706996,-6.4523735,3.3423057,3,acc
6.80E+13,-0.25857377,-0.009576807,0.17238252,3,acc
6.80E+13,-0.30166942,0.019153614,0.39743748,3,acc
6.80E+13,-0.260968,0.45489833,0.088585466,3,acc
6.80E+13,-0.39743748,0.557849,0.12449849,3,acc
6.80E+13,-0.33279404,0.51475334,-0.12449849,3,acc
6.80E+13,-0.22744916,0.45489833,-0.16998832,3,acc
6.80E+13,-0.1412579,0.29448682,-0.19632454,3,acc
6.80E+13,-0.18914193,0.25617957,0.01436521,3,acc
6.80E+13,0.019153614,0.15083471,0.059855044,3,acc
6.80E+13,0.02873042,0.08140286,0.05746084,3,acc
6.80E+13,0.007182605,0.24181437,0.19393034,3,acc
6.80E+13,0.17956513,0.2681506,0.09816227,3,acc
6.80E+13,0.074220255,0.06464344,0.009576807,3,acc
6.80E+13,-0.090979666,0.11252748,0.12449849,3,acc
6.80E+13,0.01436521,0.21547815,0.076614454,3,acc
6.80E+13,0.110133275,0.19393034,-0.045489833,3,acc
6.80E+13,0.110133275,0.15083471,0.033518825,3,acc
6.80E+13,0.045489833,-0.016759412,-0.011971008,3,acc
6.80E+13,-0.035913024,-0.1316811,-0.047884032,3,acc
6.80E+13,-0.12928689,-0.18435353,-0.033518825,3,acc
6.80E+13,-0.22026655,0.15083471,0.011971008,3,acc
6.80E+13,-0.08619126,0.22984336,-0.01436521,3,acc
6.80E+13,-0.11492168,0.12928689,-0.04070143,3,acc
6.80E+13,-0.15801731,0.050278235,-0.21787235,3,acc
6.80E+13,-0.32561144,-0.062249243,-0.22026655,3,acc
6.80E+13,-0.4213795,0.05267244,-0.33518824,3,acc
6.80E+13,-0.24660277,0.40462008,-0.31364042,3,acc
6.80E+13,-0.038307227,0.51475334,-0.011971008,3,acc
6.80E+13,0.004788403,0.23702596,0.011971008,3,acc
6.80E+13,-0.074220255,-0.076614454,-0.18435353,3,acc
6.80E+13,-0.18435353,-0.1436521,-0.320823,3,acc
6.80E+13,-0.20111294,0.30406362,-0.28491,3,acc
6.80E+13,-0.004788403,0.37349546,-0.19393034,3,acc
6.80E+13,0.095768064,0.40222588,-0.033518825,3,acc
6.80E+13,0.16280572,-0.016759412,0.08379706,3,acc
6.80E+13,0.05746084,-0.46208093,-0.1388637,3,acc
6.80E+13,-0.1436521,-0.22026655,-0.16280572,3,acc
6.80E+13,0.079008654,-0.062249243,0.12689269,3,acc
6.80E+13,0.23223756,-0.20829555,0.4309563,3,acc
6.80E+13,0.29688102,0.21068975,0.46686932,3,acc
6.80E+13,0.33279404,-0.06943185,0.21308395,3,acc
6.80E+13,0.1364695,-0.011971008,0.08379706,3,acc
6.80E+13,0.05267244,-0.10055647,0.04309563,3,acc
6.80E+13,-0.107739076,-0.1412579,-0.088585466,3,acc
6.80E+13,-0.17717093,-0.004788403,-0.062249243,3,acc
6.80E+13,0.02873042,0.1340753,0.17238252,3,acc
6.80E+13,-0.01436521,0.031124622,-0.07182605,3,acc
6.80E+13,-0.04309563,0.4237737,-0.14604631,3,acc
