t,x,y,z,a,
1.58E+14,0.01436521,0.18195933,0.11971009,3,acc
1.58E+14,-0.021547815,0.033518825,0.011971008,3,acc
1.58E+14,0.055066638,-0.019153614,-0.01436521,3,acc
1.58E+14,0.16759412,-0.023942016,-0.009576807,3,acc
1.58E+14,0.06943185,0.002394202,-0.08619126,3,acc
1.58E+14,0.038307227,-0.06943185,-0.18674773,3,acc
1.58E+14,0.06943185,0,-0.007182605,3,acc
1.58E+14,0,0.038307227,-0.093373865,3,acc
1.58E+14,-0.07182605,0.06703765,0.002394202,3,acc
1.58E+14,-0.055066638,0.09816227,-0.08379706,3,acc
1.58E+14,0.031124622,0.1340753,-0.009576807,3,acc
1.58E+14,0.272939,0.107739076,-0.093373865,3,acc
1.58E+14,0.31603462,0.095768064,-0.062249243,3,acc
1.58E+14,0.30885202,0.16519992,-0.059855044,3,acc
1.58E+14,0.22744916,0.01436521,-0.023942016,3,acc
1.58E+14,0.079008654,-0.019153614,-0.038307227,3,acc
1.58E+14,-0.06703765,-0.08379706,-0.11971009,3,acc
1.58E+14,-0.14604631,-0.17717093,-0.17956513,3,acc
1.58E+14,-0.16280572,-0.076614454,-0.23223756,3,acc
1.58E+14,-0.1364695,-0.074220255,-0.17717093,3,acc
1.58E+14,-0.011971008,0.15801731,-0.25857377,3,acc
1.58E+14,0.17717093,0.09816227,-0.29688102,3,acc
1.58E+14,0.24420857,0.05746084,-0.24420857,3,acc
1.58E+14,0.24181437,-0.04070143,-0.16519992,3,acc
1.58E+14,0.30166942,-0.17956513,-0.16519992,3,acc
1.58E+14,0.2657564,-0.1388637,-0.079008654,3,acc
1.58E+14,0.320823,-0.038307227,-0.08379706,3,acc
1.58E+14,0.25617957,-0.033518825,-0.01436521,3,acc
1.58E+14,0.1604115,-0.05267244,0.07182605,3,acc
1.58E+14,0.15562311,0.09816227,0,3,acc
1.58E+14,0.23223756,0.16519992,-0.055066638,3,acc
1.58E+14,0.25378537,0.11252748,0.019153614,3,acc
1.58E+14,-0.095768064,0.050278235,0.074220255,3,acc
1.58E+14,-0.24660277,0.05746084,-0.045489833,3,acc
1.58E+14,-0.1412579,0.11971009,-0.09816227,3,acc
1.58E+14,-0.320823,0.04070143,0.033518825,3,acc
1.58E+14,-0.34476504,-0.08619126,0.02873042,3,acc
1.58E+14,-0.11492168,-0.16280572,0.088585466,3,acc
1.58E+14,0.17477672,-0.31364042,0.1364695,3,acc
1.58E+14,0.25378537,-0.22984336,0.110133275,3,acc
1.58E+14,0.36391866,-0.031124622,0.06464344,3,acc
1.58E+14,0.63206923,0.011971008,0.16519992,3,acc
1.58E+14,0.8643068,0.17717093,0.08140286,3,acc
1.58E+14,0.8499416,0.44771573,-0.1604115,3,acc
1.58E+14,0.50038815,0.5793968,-0.30406362,3,acc
1.58E+14,0.06703765,0.32800564,-0.16759412,3,acc
1.58E+14,-0.38307226,-0.01436521,-0.23223756,3,acc
1.58E+14,-0.6799533,-0.05746084,-0.12210429,3,acc
1.58E+14,-0.7182605,-0.107739076,-0.1316811,3,acc
1.58E+14,-0.7517793,-0.11492168,-0.011971008,3,acc
1.58E+14,-0.39504328,-0.18914193,0.21787235,3,acc
1.58E+14,0.18914193,-0.20111294,0.20590134,3,acc
1.58E+14,0.50278234,-0.059855044,0.32321724,3,acc
1.58E+14,0.50757074,0.1340753,0.1316811,3,acc
