t,x,y,z,a,
1.87E+14,0.004788403,0.06464344,-0.04309563,3,acc
1.87E+14,0.08619126,0.033518825,-0.011971008,3,acc
1.87E+14,0.08140286,-0.035913024,0.045489833,3,acc
1.87E+14,0.009576807,-0.038307227,-0.01436521,3,acc
1.87E+14,0.08619126,-0.038307227,0.02633622,3,acc
1.87E+14,0.023942016,-0.033518825,-0.011971008,3,acc
1.87E+14,0.023942016,0.047884032,0.016759412,3,acc
1.87E+14,0.110133275,-0.023942016,-0.031124622,3,acc
1.87E+14,0.074220255,0.095768064,0.009576807,3,acc
1.87E+14,0.002394202,0.047884032,-0.035913024,3,acc
1.87E+14,0.074220255,0.06703765,-0.033518825,3,acc
1.87E+14,0.079008654,0.021547815,0.002394202,3,acc
1.87E+14,0.06464344,-0.007182605,0.016759412,3,acc
1.87E+14,0.10295067,0.023942016,-0.021547815,3,acc
1.87E+14,0.08379706,0.007182605,0.04309563,3,acc
1.87E+14,0.079008654,0.055066638,-0.02633622,3,acc
1.87E+14,-0.011971008,-0.059855044,-0.01436521,3,acc
1.87E+14,0.04070143,0.02873042,0.050278235,3,acc
1.87E+14,0.17717093,-0.021547815,0.021547815,3,acc
1.87E+14,0.033518825,0.062249243,0.002394202,3,acc
1.87E+14,0.031124622,0.062249243,0.02873042,3,acc
1.87E+14,0.10295067,0.01436521,0.023942016,3,acc
1.87E+14,0.1388637,0,0.05267244,3,acc
1.87E+14,-0.021547815,-0.04070143,0.088585466,3,acc
1.87E+14,-0.059855044,-0.06703765,0.059855044,3,acc
1.87E+14,-0.04309563,-0.06703765,0.021547815,3,acc
1.87E+14,-0.035913024,-0.031124622,0.02633622,3,acc
1.87E+14,0.059855044,0.011971008,-0.002394202,3,acc
1.87E+14,0.12449849,0.02873042,-0.050278235,3,acc
1.87E+14,0.019153614,0.062249243,-0.045489833,3,acc
1.87E+14,0.08379706,0.15083471,-0.007182605,3,acc
1.87E+14,0.08140286,0.107739076,0.007182605,3,acc
1.87E+14,0.04070143,0.050278235,-0.023942016,3,acc
1.87E+14,0.06703765,0,-0.02873042,3,acc
1.87E+14,0.035913024,0.05746084,-0.033518825,3,acc
1.87E+14,-0.02873042,-0.047884032,0.038307227,3,acc
1.87E+14,0.04309563,-0.016759412,-0.007182605,3,acc
1.87E+14,0.095768064,0.02873042,-0.035913024,3,acc
1.87E+14,0.076614454,0.047884032,-0.04070143,3,acc
1.87E+14,0.002394202,0.04309563,-0.004788403,3,acc
1.87E+14,0.045489833,0.02873042,0.035913024,3,acc
1.87E+14,0.01436521,-0.011971008,-0.045489833,3,acc
1.87E+14,0.047884032,0.055066638,-0.050278235,3,acc
