t,x,y,z,a,
1.87E+14,-2.4301147,-8.056489,-4.1299977,3,acc
1.87E+14,-0.16280572,0.002394202,0.059855044,3,acc
1.87E+14,-0.15322891,-0.08140286,0.031124622,3,acc
1.87E+14,-0.079008654,-0.04309563,0.059855044,3,acc
1.87E+14,-0.08379706,-0.011971008,0.002394202,3,acc
1.87E+14,0.02633622,0.06464344,0,3,acc
1.87E+14,-0.011971008,-0.08140286,0.002394202,3,acc
1.87E+14,-0.2681506,-0.22505496,0.20590134,3,acc
1.87E+14,-0.2873042,-0.2777274,0.14844051,3,acc
1.87E+14,0.055066638,0.035913024,0.007182605,3,acc
1.87E+14,0.20829555,0.15083471,-0.079008654,3,acc
1.87E+14,0.17956513,0.1388637,-0.20590134,3,acc
1.87E+14,0.16759412,-0.01436521,-0.093373865,3,acc
1.87E+14,0.24660277,-0.02633622,-0.033518825,3,acc
1.87E+14,0.06703765,-0.02633622,0,3,acc
1.87E+14,-0.11252748,-0.055066638,0.1364695,3,acc
1.87E+14,-0.17238252,-0.18195933,0.2873042,3,acc
1.87E+14,-0.023942016,-0.2633622,0.35434186,3,acc
1.87E+14,0.090979666,-0.08619126,0.038307227,3,acc
1.87E+14,0.023942016,0.107739076,-0.04309563,3,acc
1.87E+14,-0.12689269,0.021547815,0.19871874,3,acc
1.87E+14,-0.35913026,-0.2896984,0.2896984,3,acc
1.87E+14,-0.48362875,-0.49799395,0.4237737,3,acc
1.87E+14,-0.19632454,-0.4237737,0.47884035,3,acc
1.87E+14,-0.39743748,-0.5267244,0.60094464,3,acc
1.87E+14,-0.7398083,-0.62009823,0.8355764,3,acc
1.87E+14,-0.93852705,-0.58657944,1.0510546,3,acc
1.87E+14,-0.5530606,-1.055843,1.0749966,3,acc
1.87E+14,-0.39264908,-0.7685388,1.0199299,3,acc
1.87E+14,-1.0821792,-0.5243302,2.1260512,3,acc
1.87E+14,-1.9081788,-0.6943185,2.0805612,3,acc
1.87E+14,-2.4013844,-1.4053963,0.9864111,3,acc
1.87E+14,-3.6104562,-0.6703765,0.33279404,3,acc
1.87E+14,-3.217807,-1.0486604,0.9983821,3,acc
1.87E+14,-2.3175871,-0.6871359,0.94092125,3,acc
1.87E+14,-2.468422,-0.1388637,-0.1388637,3,acc
1.87E+14,-2.4037786,0.4429273,-0.58418524,3,acc
1.87E+14,-1.6424223,0.46686932,-0.8834604,3,acc
1.87E+14,-1.0079589,1.163582,-0.7230489,3,acc
1.87E+14,-0.45968673,1.2449849,-1.5227122,3,acc
1.87E+14,-0.38307226,1.7310078,-1.9512744,3,acc
1.87E+14,-0.61770403,1.9440918,-1.8698715,3,acc
1.87E+14,-0.5722142,3.2034419,-2.6001031,3,acc
1.87E+14,-0.61291564,2.5809495,-3.301604,3,acc
1.87E+14,0.22505496,2.360683,-3.98874,3,acc
1.87E+14,0.7781156,1.6089035,-4.4819455,3,acc
1.87E+14,0.4381389,-0.7565677,-3.1196449,3,acc
1.87E+14,0.6799533,-3.0573955,-1.13964,3,acc
1.87E+14,1.1851299,-5.3965306,0.7565677,3,acc
1.87E+14,2.2050598,-5.4899044,0.641646,3,acc
1.87E+14,4.0701427,-5.2744265,-1.2761095,3,acc
1.87E+14,4.5513773,-6.6606693,-1.3144168,3,acc
1.87E+14,4.8003745,-8.152257,1.2473791,3,acc
1.87E+14,4.546589,-5.837064,2.566584,3,acc
1.87E+14,3.0358477,-3.2249897,2.5881321,3,acc
1.87E+14,2.9137435,-2.4420857,1.6950948,3,acc
1.87E+14,3.107674,-2.9113493,1.0941502,3,acc
1.87E+14,2.3319526,-2.72939,1.0390835,3,acc
1.87E+14,1.5394717,-2.0566192,0.7541735,3,acc
1.87E+14,1.0582372,-1.3838485,0.60333884,3,acc
1.87E+14,0.770933,-1.4676456,0.79487497,3,acc
1.87E+14,0.6967127,-1.7645266,1.3623008,3,acc
1.87E+14,0.5434838,-1.9488802,1.3814543,3,acc
1.87E+14,0.5434838,-1.934515,1.3215994,3,acc
1.87E+14,0.59376204,-1.7046716,1.0893618,3,acc
1.87E+14,1.0486604,-1.733402,0.5602432,3,acc
1.87E+14,1.5227122,-2.3295584,0.50996494,3,acc
1.87E+14,1.541866,-3.071761,0.5506664,3,acc
1.87E+14,1.3958195,-2.504335,0.4429273,3,acc
1.87E+14,1.103727,-2.2409728,0.08379706,3,acc
1.87E+14,0.6799533,-2.5354595,-0.40701428,3,acc
1.87E+14,0.59615624,-3.071761,-1.1683705,3,acc
1.87E+14,0.11971009,-3.3279405,-1.553837,3,acc
1.87E+14,-0.019153614,-2.3894134,-2.0039468,3,acc
1.87E+14,0.50996494,-0.79726917,-2.2002714,3,acc
1.87E+14,0.5530606,-0.35913026,-2.4732103,3,acc
1.87E+14,0.1604115,-0.4357447,-3.2393548,3,acc
1.87E+14,-0.32800564,-0.45489833,-2.9161377,3,acc
1.87E+14,-1.1803415,-0.46686932,-2.7126305,3,acc
1.87E+14,-1.8579005,-0.11971009,-2.8874073,3,acc
1.87E+14,-1.8866309,0.46208093,-3.5051112,3,acc
1.87E+14,-1.6879122,0.581791,-4.3287168,3,acc
1.87E+14,-1.6807296,0.1604115,-4.7141833,3,acc
1.87E+14,-2.5258827,0.19393034,-4.3382936,3,acc
1.87E+14,-3.6966474,0.33279404,-3.6966474,3,acc
1.87E+14,-4.295198,0.46686932,-3.2609026,3,acc
1.87E+14,-4.012682,0.94570965,-3.4284968,3,acc
1.87E+14,-3.2968156,1.1109096,-4.144363,3,acc
1.87E+14,-2.7102363,1.0462662,-5.2409077,3,acc
1.87E+14,-2.2601264,0.78529817,-5.662287,3,acc
1.87E+14,-2.018312,1.7980455,-5.6886234,3,acc
1.87E+14,-2.1021092,3.2800562,-5.851429,3,acc
1.87E+14,-2.1883004,3.964798,-5.8226986,3,acc
1.87E+14,-1.5251064,4.06296,-5.638345,3,acc
1.87E+14,-0.5722142,4.0581717,-4.831499,3,acc
1.87E+14,0.14844051,4.036624,-4.84347,3,acc
1.87E+14,0.35673606,4.8003745,-5.2504845,3,acc
1.87E+14,0.4357447,5.0781016,-5.3582234,3,acc
1.87E+14,0.40701428,5.1786585,-4.829105,3,acc
1.87E+14,0.5506664,4.7070007,-4.0318356,3,acc
1.87E+14,0.61291564,4.0581717,-3.53863,3,acc
1.87E+14,0.1316811,4.0174704,-3.6750996,3,acc
1.87E+14,-0.36870706,4.644751,-3.2369606,3,acc
1.87E+14,-0.7302315,5.315128,-1.2737153,3,acc
1.87E+14,-1.0271125,4.735731,0.82599956,3,acc
1.87E+14,-0.89782566,6.0980315,0.8475474,3,acc
1.87E+14,-1.4437037,6.5026517,-0.47405192,3,acc
1.87E+14,-1.910573,7.807492,-2.231396,3,acc
1.87E+14,-1.5849615,7.457938,-3.6056678,3,acc
1.87E+14,-0.60094464,5.542577,-4.5322237,3,acc
1.87E+14,0.11731588,3.6487634,-3.371036,3,acc
1.87E+14,0.51954174,3.5290532,-1.958457,3,acc
1.87E+14,1.3742718,4.201824,-3.371036,3,acc
1.87E+14,1.8914193,3.833117,-3.490746,3,acc
1.87E+14,1.1061212,-0.059855044,-2.1428106,3,acc
1.87E+14,0.62249243,-1.2856863,0.6751649,3,acc
1.87E+14,0.49559975,1.9728222,0.91458505,3,acc
1.87E+14,-0.110133275,3.0119057,-1.4652514,3,acc
1.87E+14,-0.61052144,2.5594015,-1.7501614,3,acc
1.87E+14,-0.15083471,1.7836803,-1.271321,3,acc
1.87E+14,-0.019153614,1.9273324,0.45010993,3,acc
1.87E+14,-0.581791,1.9297266,1.8746599,3,acc
