t,x,y,z,a,
5.85E+14,0.06943185,0.02633622,-0.12210429,3,acc
5.85E+14,-0.023942016,0.08140286,0.059855044,3,acc
5.85E+14,-0.059855044,-0.007182605,0.011971008,3,acc
5.85E+14,-0.01436521,-0.055066638,0.05746084,3,acc
5.85E+14,-0.009576807,0.047884032,0.011971008,3,acc
5.85E+14,-0.007182605,0.009576807,0,3,acc
5.85E+14,-0.02633622,0.20350714,-0.004788403,3,acc
5.85E+14,0.01436521,0.033518825,-0.002394202,3,acc
5.85E+14,0.031124622,-0.088585466,-0.011971008,3,acc
5.85E+14,0.11731588,-0.10295067,-0.019153614,3,acc
5.85E+14,-0.047884032,-0.04070143,0.019153614,3,acc
5.85E+14,-0.05267244,0.011971008,-0.033518825,3,acc
5.85E+14,-0.033518825,0,0.011971008,3,acc
5.85E+14,-0.011971008,-0.009576807,0.10295067,3,acc
5.85E+14,-0.02873042,0.06464344,-0.02633622,3,acc
5.85E+14,-0.031124622,-0.033518825,-0.11731588,3,acc
5.85E+14,-0.045489833,-0.06943185,-0.062249243,3,acc
5.85E+14,0.031124622,-0.01436521,0.059855044,3,acc
5.85E+14,-0.047884032,0.079008654,0.06703765,3,acc
5.85E+14,-0.047884032,0.15083471,0,3,acc
5.85E+14,0.04309563,-0.02873042,-0.06464344,3,acc
5.85E+14,0.04309563,-0.14604631,0.01436521,3,acc
5.85E+14,0.016759412,-0.14844051,0.076614454,3,acc
5.85E+14,0.079008654,-0.019153614,0.08140286,3,acc
5.85E+14,0.004788403,0.050278235,0.038307227,3,acc
5.85E+14,-0.047884032,0.15801731,-0.009576807,3,acc
5.85E+14,-0.088585466,0.10295067,-0.04070143,3,acc
5.85E+14,0.016759412,-0.055066638,0.02873042,3,acc
5.85E+14,0.021547815,-0.16519992,0.08619126,3,acc
5.85E+14,0.05267244,-0.16280572,0.004788403,3,acc
5.85E+14,-0.023942016,-0.009576807,-0.04070143,3,acc
5.85E+14,-0.016759412,0.055066638,-0.08140286,3,acc
5.85E+14,0.021547815,-0.05267244,-0.02633622,3,acc
5.85E+14,-0.019153614,-0.14604631,0,3,acc
5.85E+14,-0.08619126,-0.04309563,-0.031124622,3,acc
5.85E+14,-0.10295067,0.047884032,0.035913024,3,acc
5.85E+14,-0.04070143,0.016759412,0.09816227,3,acc
5.85E+14,0.021547815,-0.007182605,0.047884032,3,acc
5.85E+14,0.033518825,0.055066638,-0.01436521,3,acc
5.85E+14,-0.035913024,0.004788403,-0.047884032,3,acc
5.85E+14,-0.02633622,-0.002394202,-0.007182605,3,acc
5.85E+14,0.033518825,-0.047884032,0.12210429,3,acc
5.85E+14,-0.011971008,-0.01436521,0.14604631,3,acc
5.85E+14,0.004788403,0.08140286,0.016759412,3,acc
5.85E+14,-0.038307227,0.02873042,-0.093373865,3,acc
5.85E+14,0.05746084,-0.05746084,-0.045489833,3,acc
5.85E+14,-0.004788403,-0.059855044,0.011971008,3,acc
5.85E+14,-0.04309563,0.06703765,0.016759412,3,acc
5.85E+14,0.05267244,0.035913024,-0.021547815,3,acc
5.85E+14,-0.038307227,0.10295067,-0.050278235,3,acc
5.85E+14,-0.004788403,0.08140286,-0.08619126,3,acc
5.85E+14,-0.02873042,-0.019153614,-0.059855044,3,acc
5.85E+14,-0.016759412,-0.038307227,0.01436521,3,acc
5.85E+14,-0.002394202,-0.016759412,0.05267244,3,acc
5.85E+14,0.038307227,0.090979666,0.02873042,3,acc
5.85E+14,0.062249243,0.007182605,0.035913024,3,acc
5.85E+14,-0.033518825,-0.074220255,0.002394202,3,acc
5.85E+14,0.076614454,-0.074220255,0.011971008,3,acc
5.85E+14,-0.04070143,0.07182605,-0.079008654,3,acc
5.85E+14,-0.04309563,0.23463176,-0.035913024,3,acc
5.85E+14,0.002394202,0.05746084,0.009576807,3,acc
5.85E+14,-0.011971008,-0.002394202,0.035913024,3,acc
5.85E+14,-0.04309563,0.09816227,0,3,acc
5.85E+14,0.023942016,0.02633622,0.02633622,3,acc
5.85E+14,0.05267244,-0.107739076,0.062249243,3,acc
5.85E+14,0.079008654,-0.16519992,0.16759412,3,acc
5.85E+14,0.038307227,-0.11252748,0.079008654,3,acc
5.85E+14,-0.074220255,0.019153614,-0.033518825,3,acc
5.85E+14,-0.10534488,0.045489833,-0.023942016,3,acc
5.85E+14,-0.10055647,0.023942016,0.031124622,3,acc
5.85E+14,-0.007182605,-0.02633622,0.04070143,3,acc
5.85E+14,-0.007182605,0.033518825,0.011971008,3,acc
5.85E+14,-0.011971008,0.11492168,-0.06703765,3,acc
5.85E+14,0.04309563,0.021547815,-0.04070143,3,acc
5.85E+14,-0.011971008,-0.059855044,-0.074220255,3,acc
5.85E+14,0.06943185,-0.15322891,-0.011971008,3,acc
5.85E+14,-0.059855044,0,-0.004788403,3,acc
5.85E+14,-0.02633622,0,-0.055066638,3,acc
5.85E+14,0.002394202,0.019153614,-0.05267244,3,acc
5.85E+14,0.059855044,-0.038307227,-0.007182605,3,acc
5.85E+14,-0.011971008,0.004788403,0.047884032,3,acc
5.85E+14,0.004788403,0.045489833,0.009576807,3,acc
5.85E+14,0.055066638,0.035913024,0.09816227,3,acc
5.85E+14,-0.004788403,-0.033518825,0.05267244,3,acc
5.85E+14,-0.07182605,0.050278235,-0.079008654,3,acc
5.85E+14,-0.021547815,0.05267244,-0.047884032,3,acc
5.85E+14,0,0.095768064,-0.02873042,3,acc
5.85E+14,-0.033518825,0.021547815,-0.007182605,3,acc
5.85E+14,-0.02873042,-0.059855044,0.045489833,3,acc
5.85E+14,0.059855044,0.055066638,0.047884032,3,acc
5.85E+14,0.038307227,-0.062249243,0,3,acc
5.85E+14,-0.05267244,-0.090979666,-0.059855044,3,acc
5.85E+14,0.019153614,-0.093373865,0.02873042,3,acc
5.85E+14,0.04070143,-0.01436521,0.06464344,3,acc
5.85E+14,0.02873042,0.079008654,0.074220255,3,acc
5.85E+14,0.02873042,0.18195933,-0.02633622,3,acc
5.85E+14,0.01436521,0.095768064,-0.059855044,3,acc
5.85E+14,0.02873042,-0.047884032,0.016759412,3,acc
5.85E+14,0.12928689,-0.11252748,0.076614454,3,acc
5.85E+14,0.11971009,-0.22505496,0.1340753,3,acc
5.85E+14,-0.021547815,-0.23463176,0.18914193,3,acc
5.85E+14,0.019153614,-0.23702596,0.25857377,3,acc
5.85E+14,-0.1412579,-0.09816227,0.17717093,3,acc
5.85E+14,-0.34955344,0.035913024,0.1364695,3,acc
5.85E+14,-0.4357447,0.04309563,0.21068975,3,acc
5.85E+14,-0.5363012,0.079008654,0.29209262,3,acc
5.85E+14,-0.6464345,0.17717093,0.24420857,3,acc
5.85E+14,-0.6727707,0.19871874,0.33039984,3,acc
5.85E+14,-0.6344634,0.095768064,0.28491,3,acc
5.85E+14,-0.8834604,-0.11252748,-0.20111294,3,acc
5.85E+14,-1.7286136,-0.34237084,-0.61530983,3,acc
5.85E+14,-0.031124622,-0.5602432,0.61530983,3,acc
5.85E+14,0.36152446,-1.7070658,0.94092125,3,acc
5.85E+14,0.15322891,-0.59855044,0.7134721,3,acc
5.85E+14,-0.41180268,-0.48602295,0.8283938,3,acc
5.85E+14,-0.47405192,-0.44771573,1.0869676,3,acc
5.85E+14,-0.35673606,-0.63206923,0.9576807,3,acc
5.85E+14,-0.32800564,-0.5482722,0.91219085,3,acc
5.85E+14,-0.009576807,-0.5722142,0.80924016,3,acc
5.85E+14,0.04070143,-0.36152446,0.79966336,3,acc
5.85E+14,-0.06464344,0.031124622,0.878672,3,acc
5.85E+14,-0.6823475,0.16998832,1.0223241,3,acc
5.85E+14,-0.8834604,-0.20350714,0.9935937,3,acc
5.85E+14,-1.0702082,-0.6799533,0.79487497,3,acc
5.85E+14,-0.5650316,-0.842759,0.78050977,3,acc
5.85E+14,-0.18195933,-1.1683705,0.79487497,3,acc
5.85E+14,-2.566584,-0.60573304,0.47165772,3,acc
5.85E+14,-1.3359646,-0.44771573,0.4213795,3,acc
5.85E+14,-1.2258313,-1.283292,0.5410896,3,acc
5.85E+14,-1.055843,-1.0534488,0.02633622,3,acc
5.85E+14,-2.327164,-1.2545617,0.18435353,3,acc
5.85E+14,-1.7381904,-0.94810385,0.29209262,3,acc
5.85E+14,-1.7286136,-0.9744401,0.40701428,3,acc
5.85E+14,-2.054225,-0.7206547,0,3,acc
5.85E+14,-2.4732103,-0.6631939,-0.06464344,3,acc
5.85E+14,-2.432509,-0.8571242,-0.5315128,3,acc
5.85E+14,-2.2026656,-0.4429273,-1.2449849,3,acc
5.85E+14,-1.553837,-0.6823475,-1.5586253,3,acc
5.85E+14,-1.448492,-1.0534488,-1.4772224,3,acc
5.85E+14,-1.7405846,-0.9576807,-2.147599,3,acc
5.85E+14,-1.4772224,-1.0175357,-2.731784,3,acc
5.85E+14,-1.3383588,-1.2473791,-3.064578,3,acc
5.85E+14,-1.2689269,-0.7757214,-3.2561142,3,acc
5.85E+14,-1.484405,0.08140286,-3.502717,3,acc
5.85E+14,-1.6424223,1.067814,-3.6032736,3,acc
5.85E+14,-2.1811178,1.3311762,-3.4883518,3,acc
5.85E+14,-2.554613,1.7238252,-3.3734303,3,acc
5.85E+14,-2.516306,2.2457612,-3.2034419,3,acc
5.85E+14,-1.9081788,2.078167,-3.0095115,3,acc
5.85E+14,-1.4772224,1.1468226,-2.597709,3,acc
5.85E+14,-1.8219875,0.8882488,-2.0590134,3,acc
5.85E+14,-2.825158,1.2593501,-1.7908629,3,acc
5.85E+14,-3.9025488,1.9488802,-2.1045034,3,acc
5.85E+14,-4.297592,2.4253263,-2.1978772,3,acc
5.85E+14,-4.43885,2.2768857,-2.2864625,3,acc
5.85E+14,-4.4963107,1.2641385,-1.3862427,3,acc
5.85E+14,-3.4572272,0.9600749,-1.0271125,3,acc
5.85E+14,-0.878672,1.7717092,0.007182605,3,acc
5.85E+14,6.9048777,2.9257145,-0.79487497,3,acc
5.85E+14,25.71612,2.846706,-1.9393034,3,acc
