t,x,y,z,a,
8.02E+13,-0.12449849,0.08140286,0.004788403,3,acc
8.02E+13,-0.01436521,-0.05267244,-0.06943185,3,acc
8.02E+13,-0.04309563,-0.007182605,0.033518825,3,acc
8.02E+13,0.047884032,-0.076614454,-0.021547815,3,acc
8.02E+13,0,0.007182605,0.031124622,3,acc
8.02E+13,-0.004788403,0.06464344,-0.011971008,3,acc
8.02E+13,-0.045489833,-0.007182605,0.05746084,3,acc
8.02E+13,0,-0.038307227,0.10534488,3,acc
8.02E+13,0.01436521,0.011971008,0.04070143,3,acc
8.02E+13,0.076614454,0,-0.02633622,3,acc
8.02E+13,0.05267244,0.035913024,0.011971008,3,acc
8.02E+13,0.023942016,0.06703765,-0.045489833,3,acc
8.02E+13,-0.016759412,0.033518825,0.004788403,3,acc
8.02E+13,0.033518825,-0.019153614,-0.011971008,3,acc
8.02E+13,-0.06464344,-0.050278235,-0.04070143,3,acc
8.02E+13,0.045489833,-0.06703765,-0.031124622,3,acc
8.02E+13,0.004788403,0.074220255,-0.047884032,3,acc
8.02E+13,-0.055066638,0.01436521,-0.047884032,3,acc
8.02E+13,-0.055066638,-0.011971008,-0.079008654,3,acc
8.02E+13,-0.01436521,0.08619126,-0.090979666,3,acc
8.02E+13,-0.04309563,0.004788403,0,3,acc
8.02E+13,-0.07182605,-0.021547815,-0.06943185,3,acc
8.02E+13,-0.021547815,-0.023942016,-0.033518825,3,acc
8.02E+13,-0.007182605,0.002394202,0.038307227,3,acc
8.02E+13,0.04070143,0.038307227,0.011971008,3,acc
8.02E+13,0.04309563,0,-0.004788403,3,acc
8.02E+13,0.093373865,0.076614454,-0.009576807,3,acc
8.02E+13,0.002394202,0.088585466,-0.06703765,3,acc
8.02E+13,0.004788403,0.002394202,-0.08140286,3,acc
8.02E+13,-0.05267244,0.045489833,-0.06703765,3,acc
8.02E+13,-0.05267244,0.004788403,-0.076614454,3,acc
8.02E+13,-0.038307227,0.021547815,-0.10295067,3,acc
8.02E+13,-0.062249243,0.031124622,-0.04309563,3,acc
8.02E+13,-0.019153614,-0.023942016,-0.016759412,3,acc
8.02E+13,0.02873042,-0.016759412,-0.038307227,3,acc
8.02E+13,-0.011971008,-0.035913024,-0.009576807,3,acc
8.02E+13,-0.007182605,-0.090979666,0.047884032,3,acc
8.02E+13,-0.009576807,-0.021547815,0.023942016,3,acc
8.02E+13,0.01436521,0,0.06703765,3,acc
8.02E+13,-0.038307227,-0.019153614,0.031124622,3,acc
8.02E+13,-0.038307227,-0.002394202,-0.02873042,3,acc
8.02E+13,0.059855044,0,-0.016759412,3,acc
