t,x,y,z,a,
6.61E+13,-0.11252748,-4.247314,5.097255,3,acc
6.61E+13,11.5616,-5.401319,0.49799395,3,acc
6.61E+13,-0.6631939,1.3359646,-0.05746084,3,acc
6.61E+13,-0.81163436,1.0821792,-0.009576807,3,acc
6.61E+13,-0.60812724,0.78290397,-0.007182605,3,acc
6.61E+13,-0.4429273,0.8283938,0.076614454,3,acc
6.61E+13,-0.48362875,0.5626374,0.04070143,3,acc
6.61E+13,-0.29688102,0.1412579,0.29927522,3,acc
6.61E+13,-0.24181437,-0.16759412,0.48362875,3,acc
6.61E+13,-0.095768064,-1.0103531,-0.47644615,3,acc
6.61E+13,-0.17477672,-1.5658079,-0.51475334,3,acc
6.61E+13,0.12449849,-1.163582,-0.10295067,3,acc
6.61E+13,0.46208093,-0.32561144,0.110133275,3,acc
6.61E+13,0.5626374,0.2896984,-0.093373865,3,acc
6.61E+13,0.50757074,0.56982,-0.10534488,3,acc
6.61E+13,0.35913026,0.272939,-0.18195933,3,acc
6.61E+13,0.22744916,-0.08619126,-0.076614454,3,acc
6.61E+13,0.260968,-0.17956513,0.11492168,3,acc
6.61E+13,0.23463176,0.021547815,0.30166942,3,acc
6.61E+13,0.34955344,0.24181437,0.4429273,3,acc
6.61E+13,0.33039984,0.10055647,0.34476504,3,acc
6.61E+13,0.33997664,0.29927522,0.29209262,3,acc
6.61E+13,0.21787235,0.12928689,0.30166942,3,acc
6.61E+13,0.16998832,-0.08140286,0.19871874,3,acc
6.61E+13,0.18435353,-0.16759412,0.18435353,3,acc
6.61E+13,0.21787235,-0.22505496,0.1436521,3,acc
6.61E+13,0.34476504,-0.5291186,0.093373865,3,acc
6.61E+13,0.28491,-0.78290397,0.011971008,3,acc
6.61E+13,0.2657564,-0.60094464,-0.059855044,3,acc
6.61E+13,0.24181437,-0.45968673,-0.1340753,3,acc
6.61E+13,0.15083471,-0.14844051,-0.02873042,3,acc
6.61E+13,0.17238252,0.19871874,0.04309563,3,acc
6.61E+13,0.08379706,0.25617957,0.009576807,3,acc
6.61E+13,0.016759412,0.36631286,0.062249243,3,acc
6.61E+13,-0.17717093,0.37110126,0.110133275,3,acc
6.61E+13,-0.4381389,0.5243302,0.20829555,3,acc
6.61E+13,-0.5674258,0.62728083,0.045489833,3,acc
6.61E+13,-0.62967503,0.6991069,-0.18914193,3,acc
6.61E+13,-0.3878607,0.51475334,-0.35194764,3,acc
6.61E+13,-0.22984336,0.45010993,-0.21787235,3,acc
6.61E+13,0.059855044,0.23463176,-0.031124622,3,acc
6.61E+13,0.10055647,-0.1316811,-0.076614454,3,acc
6.61E+13,0.08379706,-0.10534488,0.18195933,3,acc
6.61E+13,-0.011971008,-0.011971008,0.2657564,3,acc
6.61E+13,-0.11492168,0.055066638,0.23942018,3,acc
6.61E+13,-0.18914193,0.16998832,0.24660277,3,acc
6.61E+13,-0.10534488,0.25139117,0.2657564,3,acc
6.61E+13,0,0.21787235,0.2657564,3,acc
6.61E+13,0.1364695,0.18674773,0.16280572,3,acc
6.61E+13,0.107739076,0.17956513,0.050278235,3,acc
6.61E+13,0.050278235,0.10055647,0,3,acc
6.61E+13,0.05267244,0.002394202,-0.021547815,3,acc
6.61E+13,0.047884032,-0.021547815,-0.033518825,3,acc
6.61E+13,0.04070143,-0.02633622,-0.11971009,3,acc
6.61E+13,0.04309563,0.038307227,-0.11971009,3,acc
6.61E+13,0.009576807,0.320823,-0.038307227,3,acc
6.61E+13,0.031124622,0.18674773,-0.074220255,3,acc
6.61E+13,-0.002394202,0.14604631,-0.17238252,3,acc
6.61E+13,-0.033518825,0.11252748,-0.20829555,3,acc
6.61E+13,-0.059855044,-0.12928689,-0.2896984,3,acc
6.61E+13,-0.10055647,-0.30406362,-0.19153613,3,acc
6.61E+13,-0.12689269,-0.30166942,-0.059855044,3,acc
6.61E+13,-0.25617957,-0.30885202,-0.009576807,3,acc
6.61E+13,-0.31603462,-0.21547815,0.110133275,3,acc
6.61E+13,-0.3878607,-0.14604631,0.10055647,3,acc
6.61E+13,-0.30885202,-0.10295067,0.10055647,3,acc
6.61E+13,-0.1316811,-0.10055647,0.023942016,3,acc
6.61E+13,-0.16280572,-0.06464344,0.093373865,3,acc
6.61E+13,0.004788403,-0.04070143,-0.01436521,3,acc
6.61E+13,-0.007182605,-0.39025488,0.11252748,3,acc
6.61E+13,-0.1604115,-0.50038815,0.12928689,3,acc
6.61E+13,-0.25617957,-0.2825158,0.2753332,3,acc
6.61E+13,-0.272939,-0.29448682,0.15562311,3,acc
6.61E+13,-0.16998832,-0.34715924,0.07182605,3,acc
6.61E+13,-0.14844051,-0.32321724,0.090979666,3,acc
6.61E+13,-0.095768064,-0.16759412,-0.04070143,3,acc
6.61E+13,-0.12928689,-0.19393034,-0.16759412,3,acc
6.61E+13,-0.15801731,-0.25857377,-0.14844051,3,acc
6.61E+13,-0.16759412,-0.320823,-0.14604631,3,acc
