t,x,y,z,a,
5.87E+14,1.3239936,-4.213795,2.56419,3,acc
5.87E+14,-2.681506,-1.9512744,0.38307226,3,acc
5.87E+14,-1.4796166,-2.743755,0.7278373,3,acc
5.87E+14,-0.16759412,-2.717419,0.830788,3,acc
5.87E+14,0.94570965,-2.006341,0.8331822,3,acc
5.87E+14,2.0805612,-1.4508862,0.6991069,3,acc
5.87E+14,2.9999347,-0.8714894,0.5243302,3,acc
5.87E+14,3.763685,-0.29448682,0.272939,3,acc
5.87E+14,4.189853,0.23702596,-0.02633622,3,acc
5.87E+14,4.735731,0.59376204,0.23223756,3,acc
5.87E+14,5.1906295,0.91697925,-0.08619126,3,acc
5.87E+14,5.48751,1.1899183,-0.5722142,3,acc
5.87E+14,5.2983685,0.82360536,-0.9576807,3,acc
5.87E+14,4.4795513,0.60573304,-1.1779473,3,acc
5.87E+14,3.3566709,0,-1.3790601,3,acc
5.87E+14,1.6998832,-1.8986019,-1.7836803,3,acc
5.87E+14,-0.8451532,-5.2624555,-1.5394717,3,acc
5.87E+14,-5.145139,-12.260707,-1.1947067,3,acc
5.87E+14,-11.9374895,-16.847998,-1.3862427,3,acc
5.87E+14,-22.117636,-19.206285,-3.1651347,3,acc
5.87E+14,-25.261223,-15.751453,-4.283227,3,acc
5.87E+14,-19.608511,-12.071565,-3.739743,3,acc
5.87E+14,-21.16953,-7.249643,-3.916914,3,acc
5.87E+14,-19.917364,-0.5267244,-5.097255,3,acc
5.87E+14,-17.324444,4.6902413,-6.519411,3,acc
5.87E+14,-15.756242,7.0221934,-6.9958572,3,acc
5.87E+14,-14.334085,8.74123,-8.937555,3,acc
5.87E+14,-13.778631,13.421895,-7.7069354,3,acc
5.87E+14,-12.880805,19.038692,-7.620744,3,acc
5.87E+14,-11.420342,22.620419,-8.271967,3,acc
5.87E+14,-10.709264,23.432053,-8.336611,3,acc
5.87E+14,-10.005369,21.538239,-7.3286514,3,acc
5.87E+14,-10.500969,18.722658,-7.1131735,3,acc
5.87E+14,-10.869676,15.598224,-6.2752028,3,acc
5.87E+14,-11.176133,11.86327,-5.3223104,3,acc
5.87E+14,-12.612655,7.4627266,-3.1603463,3,acc
5.87E+14,-14.324509,3.7421372,-4.0940847,3,acc
5.87E+14,-20.738575,0.50996494,-5.9663506,3,acc
5.87E+14,-40.84987,-19.208681,-10.261548,3,acc
5.87E+14,-32.776623,-35.951332,-3.6846764,3,acc
5.87E+14,-23.606829,-26.850971,-1.3192052,3,acc
5.87E+14,-11.896789,-16.007633,0.545878,3,acc
5.87E+14,-4.8745947,-8.176199,1.6089035,3,acc
5.87E+14,0.12928689,-2.944868,1.1827357,3,acc
5.87E+14,2.834735,0.10055647,0.2896984,3,acc
