t,x,y,z,a,
6.87E+12,-0.6392518,0.9768343,-0.24420857,3,acc
6.87E+12,-0.17956513,-1.1204864,1.0390835,3,acc
6.87E+12,0.3184288,-1.436521,1.5131354,3,acc
6.87E+12,-0.62728083,-0.79487497,0.7278373,3,acc
6.87E+12,-1.1420342,0.62009823,-0.82360536,3,acc
6.87E+12,-0.8475474,1.769315,-2.0638018,3,acc
6.87E+12,-0.8882488,2.0829554,-2.882619,3,acc
6.87E+12,-1.1994951,2.1452048,-2.1092918,3,acc
6.87E+12,-1.0462662,2.2002714,-1.3311762,3,acc
6.87E+12,-0.49799395,2.018312,-1.2617443,3,acc
6.87E+12,-0.25857377,1.1252748,-1.0654198,3,acc
6.87E+12,-0.32321724,0.06943185,0,3,acc
6.87E+12,-0.3878607,-0.59615624,0.545878,3,acc
6.87E+12,-0.1436521,-1.0271125,0.35434186,3,acc
6.87E+12,-0.01436521,-1.1875241,0.02873042,3,acc
6.87E+12,0.035913024,-0.9840169,0.16519992,3,acc
6.87E+12,0.023942016,-0.1340753,-0.23942018,3,acc
6.87E+12,0.15322891,0.6488287,-1.3144168,3,acc
6.87E+12,0.45250413,0.9792285,-1.6160861,3,acc
6.87E+12,0.47644615,1.2378023,-0.89303726,3,acc
6.87E+12,0.4213795,1.2473791,-0.61291564,3,acc
6.87E+12,0.40462008,1.5370775,-0.4381389,3,acc
6.87E+12,0.25857377,1.8459295,-0.15322891,3,acc
6.87E+12,0.2753332,1.922544,-0.29927522,3,acc
6.87E+12,0.50517654,2.195483,-0.8619126,3,acc
6.87E+12,0.6440403,2.4732103,-1.6065093,3,acc
6.87E+12,0.80684596,2.5498247,-2.432509,3,acc
6.87E+12,0.9528923,2.1763294,-2.4420857,3,acc
6.87E+12,0.6464345,1.6831238,-1.9680338,3,acc
6.87E+12,-0.01436521,1.532289,-1.7645266,3,acc
6.87E+12,-0.7015011,1.1204864,-1.8028339,3,acc
6.87E+12,-0.8499416,0.7086837,-2.0973208,3,acc
6.87E+12,-0.60333884,0.34237084,-1.9728222,3,acc
6.87E+12,-0.47405192,0.1316811,-1.3120226,3,acc
6.87E+12,-0.7230489,-0.20350714,-0.35194764,3,acc
6.87E+12,-0.6919243,-0.4165911,0.25378537,3,acc
6.87E+12,-0.85473,-0.62728083,0.92895025,3,acc
