t,x,y,z,a,
1.61E+14,0.5506664,-0.44771573,1.7549498,3,acc
1.61E+14,0.92416185,-1.2785037,3.1435869,3,acc
1.61E+14,0.33039984,0.4261679,0.33758244,3,acc
1.61E+14,0.61770403,3.478775,2.2337902,3,acc
1.61E+14,0.6751649,3.608062,1.6543933,3,acc
1.61E+14,0.94810385,2.303222,0.7278373,3,acc
1.61E+14,1.292869,0.9983821,0.10295067,3,acc
1.61E+14,1.5442601,-0.11971009,-0.10295067,3,acc
1.61E+14,1.4149733,-2.5737667,-0.37110126,3,acc
1.61E+14,1.3838485,-3.8618474,0.9888053,3,acc
1.61E+14,0.9816227,-2.0135236,1.6807296,3,acc
1.61E+14,0.10295067,0.088585466,2.554613,3,acc
1.61E+14,-0.35673606,1.0175357,3.0142999,3,acc
1.61E+14,-0.23942018,0.6727707,3.6822822,3,acc
1.61E+14,0.33758244,-0.5482722,4.050989,3,acc
1.61E+14,0.8475474,-1.5179238,3.5362358,3,acc
1.61E+14,1.4030021,-1.0989386,3.0119057,3,acc
1.61E+14,1.4173675,0.7541735,2.2361844,3,acc
1.61E+14,1.2689269,2.693477,1.1252748,3,acc
1.61E+14,1.2737153,3.3638535,0.8619126,3,acc
1.61E+14,1.2066777,3.083732,0.29927522,3,acc
1.61E+14,0.9744401,2.1164744,0.4309563,3,acc
1.61E+14,0.80924016,0.9744401,0.8858546,3,acc
1.61E+14,1.0295067,0.6512229,0.7350199,3,acc
1.61E+14,1.42455,1.0845734,0.14604631,3,acc
1.61E+14,1.4341269,1.5825673,-0.6895301,3,acc
1.61E+14,1.1372458,2.1547816,-1.3431472,3,acc
1.61E+14,0.7230489,2.657564,-1.6424223,3,acc
1.61E+14,0.35194764,2.9352913,-1.9800048,3,acc
1.61E+14,0.05267244,2.7844565,-2.219425,3,acc
1.61E+14,-0.21547815,2.7222073,-2.2050598,3,acc
1.61E+14,-0.6655881,2.6360161,-2.1380222,3,acc
1.61E+14,-1.2258313,2.669535,-2.384625,3,acc
1.61E+14,-1.6496049,2.717419,-2.7222073,3,acc
1.61E+14,-2.0853498,2.954445,-2.9352913,3,acc
1.61E+14,-2.2146366,3.3997664,-3.3039982,3,acc
1.61E+14,-2.2888567,3.857059,-3.4979286,3,acc
1.61E+14,-2.2409728,4.223372,-3.9695864,3,acc
1.61E+14,-2.183512,4.1706996,-4.209007,3,acc
1.61E+14,-2.3175871,3.86903,-4.525041,3,acc
1.61E+14,-2.554613,3.6703112,-4.7764325,3,acc
1.61E+14,-2.815581,3.572149,-5.1523223,3,acc
1.61E+14,-2.9257145,3.241749,-5.1571107,3,acc
1.61E+14,-2.813187,3.4596214,-8.264784,3,acc
1.61E+14,-4.9895163,6.126762,-2.3918076,3,acc
1.61E+14,-7.443573,7.881712,-0.49799395,3,acc
1.61E+14,-9.801862,7.323863,4.0892963,3,acc
1.61E+14,-10.658986,-1.7860745,5.473145,3,acc
1.61E+14,-10.493786,-6.730101,3.7972038,3,acc
1.61E+14,-7.7667904,-5.415684,3.406949,3,acc
1.61E+14,-3.5170822,0.7086837,2.2361844,3,acc
1.61E+14,0.60094464,5.035006,-0.016759412,3,acc
1.61E+14,3.289633,6.4020953,-1.400608,3,acc
1.61E+14,3.9193082,4.5394063,-0.04309563,3,acc
1.61E+14,2.5881321,1.0462662,0.8523358,3,acc
1.61E+14,0.7541735,-4.6351743,0.6703765,3,acc
1.61E+14,-1.5682021,-6.8450227,0.62249243,3,acc
1.61E+14,-2.861071,-4.249708,0.39983168,3,acc
1.61E+14,-2.2697031,-0.5434838,-0.019153614,3,acc
1.61E+14,-1.352724,2.5498247,-0.46208093,3,acc
1.61E+14,-1.0845734,2.9113493,-0.89064306,3,acc
1.61E+14,-1.3862427,1.3551182,-0.5602432,3,acc
1.61E+14,-1.1587936,0.5506664,1.0893618,3,acc
1.61E+14,-0.11252748,-0.45489833,1.5873557,3,acc
1.61E+14,0.016759412,-1.2497733,1.0606314,3,acc
1.61E+14,-0.82360536,0.4261679,1.7860745,3,acc
1.61E+14,-0.641646,0.90979666,1.3814543,3,acc
1.61E+14,-0.31603462,0.60573304,-0.11731588,3,acc
1.61E+14,-0.29688102,1.115698,-0.8882488,3,acc
1.61E+14,-0.40222588,0.46686932,-0.830788,3,acc
1.61E+14,-1.1731589,-0.37349546,-0.2801216,3,acc
1.61E+14,-1.2449849,0.45968673,1.0726024,3,acc
1.61E+14,-0.6775591,0.50038815,1.1563994,3,acc
1.61E+14,-1.1300632,0.7230489,0.6679823,3,acc
1.61E+14,-1.3623008,1.7764976,0.40701428,3,acc
1.61E+14,-0.8882488,1.2545617,-0.02873042,3,acc
1.61E+14,-0.91458505,0.22984336,-0.59136784,3,acc
1.61E+14,-1.5370775,-0.37588966,-0.7422025,3,acc
1.61E+14,-1.520318,-0.17956513,-0.5722142,3,acc
1.61E+14,-0.56982,-0.20590134,-0.15083471,3,acc
1.61E+14,-0.47165772,-0.009576807,-0.02633622,3,acc
1.61E+14,-0.9696517,0.35913026,0.02873042,3,acc
1.61E+14,-1.4532804,0.4309563,-0.5793968,3,acc
1.61E+14,-2.066196,0.6943185,-0.36152446,3,acc
1.61E+14,-2.5570073,0.8475474,-0.2681506,3,acc
1.61E+14,-2.6886885,0.38307226,0.15801731,3,acc
1.61E+14,-2.707842,-1.1851299,0.533907,3,acc
1.61E+14,-2.7102363,-2.3391352,0.9600749,3,acc
1.61E+14,-2.4708161,-2.0470424,1.5825673,3,acc
1.61E+14,-2.1547816,-1.3335704,2.0159178,3,acc
1.61E+14,-1.6903064,-1.3718776,2.1212628,3,acc
1.61E+14,-1.043872,-2.2098482,2.4779987,3,acc
1.61E+14,-0.2825158,-2.6431987,1.8507179,3,acc
1.61E+14,0.6560113,-4.5418005,2.2720973,3,acc
1.61E+14,1.1659763,-6.0381765,1.8722657,3,acc
1.61E+14,1.0151415,-4.0940847,3.3183637,3,acc
1.61E+14,2.054225,-4.3861775,3.6822822,3,acc
1.61E+14,2.7868507,-4.4603977,3.9624038,3,acc
1.61E+14,3.0454245,-4.5154643,3.7086184,3,acc
1.61E+14,2.8874073,-4.3143516,3.1268275,3,acc
1.61E+14,2.825158,-3.8738184,2.219425,3,acc
1.61E+14,2.7509377,-3.323152,1.8339585,3,acc
1.61E+14,2.6048915,-2.9831753,1.6304513,3,acc
1.61E+14,2.3247697,-2.6982653,1.460463,3,acc
1.61E+14,1.9201498,-2.6288335,1.4820108,3,acc
1.61E+14,1.4628572,-2.633622,1.5107412,3,acc
1.61E+14,0.9911995,-2.5617957,1.4628572,3,acc
1.61E+14,0.5291186,-2.030283,1.4939818,3,acc
1.61E+14,0.35434186,-1.8650831,1.1779473,3,acc
1.61E+14,0.22744916,-1.520318,1.0486604,3,acc
1.61E+14,-0.007182605,-1.2449849,1.0295067,3,acc
1.61E+14,-0.107739076,-1.0606314,0.91219085,3,acc
1.61E+14,-0.2705448,-1.2138603,1.0606314,3,acc
1.61E+14,-0.5363012,-1.4748282,1.496376,3,acc
1.61E+14,-0.94331545,-1.4173675,1.352724,3,acc
1.61E+14,-1.3072342,-0.9792285,1.2354081,3,acc
1.61E+14,-1.5107412,-0.6847417,1.2090719,3,acc
1.61E+14,-1.6639702,-0.49320555,0.56982,3,acc
1.61E+14,-1.5275006,0.06703765,0.002394202,3,acc
1.61E+14,-1.4293385,1.0366893,-0.15322891,3,acc
1.61E+14,-1.0510546,1.7980455,-0.22744916,3,acc
1.61E+14,-0.9600749,1.6065093,-0.4261679,3,acc
1.61E+14,-0.89303726,0.93613285,-0.90021986,3,acc
1.61E+14,-0.9768343,0.6464345,-0.92176765,3,acc
1.61E+14,-0.8595184,0.5434838,-0.6655881,3,acc
1.61E+14,-0.7661445,0.37828386,-0.50278234,3,acc
1.61E+14,-0.7350199,0.29927522,-0.50517654,3,acc
1.61E+14,-0.038307227,0.021547815,-0.7278373,3,acc
1.61E+14,0.49320555,0.1388637,-1.1204864,3,acc
1.61E+14,0.8762778,0.770933,-1.1923125,3,acc
1.61E+14,1.2641385,1.1563994,-1.6208745,3,acc
1.61E+14,1.3623008,1.472434,-1.9393034,3,acc
1.61E+14,1.292869,2.1021092,-1.9871874,3,acc
1.61E+14,1.0869676,2.3247697,-1.8818425,3,acc
1.61E+14,0.7637503,1.8698715,-1.970428,3,acc
1.61E+14,0.23942018,1.364695,-1.9440918,3,acc
1.61E+14,-0.01436521,1.2808979,-2.1978772,3,acc
1.61E+14,-0.16759412,1.2449849,-2.6527755,3,acc
1.61E+14,-0.37110126,1.4341269,-2.7844565,3,acc
1.61E+14,-0.7038953,1.733402,-2.7988217,3,acc
1.61E+14,-1.0941502,1.7190368,-2.870648,3,acc
1.61E+14,-1.6543933,1.5873557,-2.8491,3,acc
1.61E+14,-2.3989902,0.581791,-2.3295584,3,acc
1.61E+14,-3.1052797,-0.19871874,-1.769315,3,acc
1.61E+14,-3.9432502,0.3878607,-1.0295067,3,acc
1.61E+14,-4.1012673,0.34715924,-1.6448165,3,acc
1.61E+14,-3.7229836,-0.22984336,-2.3942018,3,acc
1.61E+14,-4.0653543,-0.6871359,-2.336741,3,acc
1.61E+14,-4.2305546,-0.7254431,-2.657564,3,acc
1.61E+14,-4.4819455,-0.5363012,-2.0757728,3,acc
1.61E+14,-4.036624,-1.067814,-2.597709,3,acc
1.61E+14,-3.9001546,-1.6879122,-1.7477672,3,acc
1.61E+14,-3.6607344,-0.37588966,-1.532289,3,acc
1.61E+14,-3.560178,0.39743748,-1.1324574,3,acc
1.61E+14,-3.2728736,0.47644615,-1.0319009,3,acc
1.61E+14,-3.0071173,1.0079589,-0.49559975,3,acc
1.61E+14,-2.7006595,1.2545617,-0.48841715,3,acc
1.61E+14,-2.3223755,1.127669,-0.5506664,3,acc
1.61E+14,-2.0254946,1.1875241,-0.10534488,3,acc
1.61E+14,-1.6639702,1.6208745,0.79248077,3,acc
1.61E+14,-0.8834604,1.7118542,1.9297266,3,acc
1.61E+14,-0.059855044,1.8171991,4.4580035,3,acc
1.61E+14,2.2290018,1.9680338,4.6591167,3,acc
1.61E+14,4.225766,1.6472107,5.0781016,3,acc
1.61E+14,6.301539,2.3175871,4.9823337,3,acc
1.61E+14,7.505822,3.3925838,6.1626754,3,acc
1.61E+14,8.470686,0.6631939,3.9264908,3,acc
1.61E+14,6.576872,-2.5210943,2.8754363,3,acc
1.61E+14,3.2106245,-3.4835634,2.516306,3,acc
1.61E+14,1.1827357,-3.0502129,1.3910311,3,acc
1.61E+14,0.93852705,-1.3670892,-0.272939,3,acc
1.61E+14,1.6519991,0.36391866,-1.0534488,3,acc
1.61E+14,2.2960393,1.5897499,-1.4053963,3,acc
1.61E+14,2.408567,1.697489,-1.3072342,3,acc
1.61E+14,1.6280571,0.89782566,-1.055843,3,acc
1.61E+14,0.8379706,0.34955344,-0.33758244,3,acc
1.61E+14,0.37110126,0.009576807,0.46926352,3,acc
1.61E+14,0.59615624,-0.2753332,1.376666,3,acc
1.61E+14,0.91697925,0,1.7070658,3,acc
1.61E+14,1.1180922,0.32800564,1.733402,3,acc
1.61E+14,1.127669,0.3854665,1.1587936,3,acc
1.61E+14,0.9864111,0.4333505,0.80924016,3,acc
1.61E+14,0.9648633,0.20111294,0.49559975,3,acc
1.61E+14,1.2425907,-0.004788403,0.24181437,3,acc
1.61E+14,1.4173675,-0.60573304,0.04309563,3,acc
1.61E+14,1.5634137,-0.9983821,0.1412579,3,acc
1.61E+14,1.3431472,-1.30484,0.24899697,3,acc
1.61E+14,1.2521675,-1.3120226,0.2753332,3,acc
1.61E+14,1.3072342,-0.8571242,0.08379706,3,acc
1.61E+14,1.532289,-0.8451532,-0.088585466,3,acc
1.61E+14,1.7669208,-0.9696517,-0.39743748,3,acc
1.61E+14,1.7956513,-0.90261406,-0.34955344,3,acc
1.61E+14,1.5705963,-0.8882488,-0.30885202,3,acc
1.61E+14,1.5514427,-0.7757214,-0.29448682,3,acc
1.61E+14,1.3790601,-0.6847417,-0.31124622,3,acc
1.61E+14,1.1683705,-0.59615624,-0.18914193,3,acc
1.61E+14,0.92176765,-0.7254431,0.23942018,3,acc
1.61E+14,0.90261406,-0.6464345,0.2633622,3,acc
1.61E+14,0.89782566,-0.44771573,0.90261406,3,acc
1.61E+14,0.47165772,-0.22744916,0.7469909,3,acc
1.61E+14,0.45489833,-0.24181437,-0.18674773,3,acc
1.61E+14,-0.090979666,-0.4285621,-0.055066638,3,acc
1.61E+14,-0.37349546,-1.1013328,0.16998832,3,acc
1.61E+14,-0.79487497,-1.4700398,0.56982,3,acc
1.61E+14,-0.8451532,-0.90979666,0.6943185,3,acc
1.61E+14,-0.6440403,-0.8499416,0.031124622,3,acc
1.61E+14,-0.59615624,0.34955344,-0.81642276,3,acc
1.61E+14,-1.2138603,0.59376204,0.60094464,3,acc
1.61E+14,-1.4652514,0.050278235,0.50038815,3,acc
1.61E+14,-1.9081788,0.17956513,1.2641385,3,acc
1.61E+14,-1.8602947,-0.62488663,1.2066777,3,acc
1.61E+14,-1.5346833,-0.8379706,1.4053963,3,acc
1.61E+14,-1.2976574,0.2681506,1.6831238,3,acc
1.61E+14,-0.48362875,0.61770403,0.17717093,3,acc
1.61E+14,-0.02633622,0.25617957,0.45968673,3,acc
1.61E+14,0.15562311,0.46686932,0.62967503,3,acc
1.61E+14,0.40222588,0.18435353,0.17477672,3,acc
1.61E+14,0.8403648,-0.46447513,0.050278235,3,acc
1.61E+14,0.7015011,-0.19153613,0.320823,3,acc
1.61E+14,0.5267244,0.3854665,0.82121116,3,acc
1.61E+14,0.6751649,0.22744916,0.5602432,3,acc
1.61E+14,0.9552865,-1.3263878,0.5291186,3,acc
1.61E+14,0.7469909,-2.1930888,0.5482722,3,acc
1.61E+14,1.1204864,-2.6240451,0.2896984,3,acc
1.61E+14,1.5514427,-2.3223755,-0.38067806,3,acc
1.61E+14,1.3982137,-2.2409728,-0.004788403,3,acc
1.61E+14,1.1420342,-1.6112977,-0.6607997,3,acc
1.61E+14,0.78050977,-0.61291564,-0.6560113,3,acc
1.61E+14,1.292869,0.46447513,-1.673547,3,acc
1.61E+14,1.9273324,0.01436521,-2.3391352,3,acc
1.61E+14,2.3343468,-1.2186487,-2.1092918,3,acc
1.61E+14,2.336741,-2.2050598,-1.3383588,3,acc
1.61E+14,2.2481554,-2.566584,-0.320823,3,acc
1.61E+14,2.4612393,-2.5234885,-0.016759412,3,acc
1.61E+14,2.846706,-2.4013844,-0.15322891,3,acc
1.61E+14,2.7509377,-1.8746599,0.06464344,3,acc
1.61E+14,2.5498247,-1.3551182,0.09816227,3,acc
1.61E+14,2.2409728,-1.3096284,-0.5506664,3,acc
1.61E+14,1.9153614,-1.5107412,-1.0749966,3,acc
1.61E+14,1.4748282,-1.6927006,-1.2258313,3,acc
1.61E+14,1.0510546,-1.4820108,-0.830788,3,acc
1.61E+14,0.2753332,-1.2210429,-0.19393034,3,acc
1.61E+14,-0.22505496,-1.0319009,-0.62728083,3,acc
1.61E+14,-0.49799395,-1.3024458,-1.1779473,3,acc
1.61E+14,-0.62967503,-0.80205756,-1.0414777,3,acc
1.61E+14,-0.6392518,0.25139117,-0.8690952,3,acc
1.61E+14,-0.48123455,0.19632454,-0.6847417,3,acc
1.61E+14,-0.4165911,-0.4237737,-0.4189853,3,acc
1.61E+14,-0.5291186,-0.7757214,-0.055066638,3,acc
1.61E+14,-0.7182605,-0.94810385,0.2777274,3,acc
1.61E+14,-0.9840169,-1.0103531,0.36391866,3,acc
1.61E+14,-1.2066777,-0.94810385,0.24660277,3,acc
1.61E+14,-1.3958195,-0.878672,-0.23702596,3,acc
1.61E+14,-1.412579,-0.59855044,-0.48123455,3,acc
1.61E+14,-1.376666,-0.37349546,-0.49320555,3,acc
1.61E+14,-1.3144168,-0.12210429,-0.59855044,3,acc
1.61E+14,-1.2976574,0.16519992,-0.47405192,3,acc
1.61E+14,-1.3455414,-0.047884032,-0.2705448,3,acc
1.61E+14,-1.3958195,0.17238252,-0.17717093,3,acc
1.61E+14,-1.4891934,0.4333505,-0.1316811,3,acc
1.61E+14,-1.42455,0.6775591,-0.3184288,3,acc
1.61E+14,-1.4149733,0.7445967,-0.39264908,3,acc
1.61E+14,-1.5346833,0.6943185,-0.4429273,3,acc
1.61E+14,-1.7908629,0.6392518,-0.37588966,3,acc
1.61E+14,-2.0374656,0.6560113,-0.4381389,3,acc
1.61E+14,-2.1452048,0.58897364,-0.7182605,3,acc
1.61E+14,-2.1284454,0.50517654,-1.0630256,3,acc
1.61E+14,-2.1619642,0.5410896,-1.3239936,3,acc
1.61E+14,-2.219425,0.21547815,-1.508347,3,acc
1.61E+14,-2.2984335,-0.11731588,-1.4389153,3,acc
1.61E+14,-2.4277205,-0.04309563,-1.3718776,3,acc
1.61E+14,-2.3654714,0.1388637,-1.1372458,3,acc
1.61E+14,-2.3630772,-0.019153614,-0.7445967,3,acc
1.61E+14,-2.4947581,-0.25617957,-0.19153613,3,acc
1.61E+14,-2.7844565,-0.2753332,0.46686932,3,acc
1.61E+14,-2.566584,0.11252748,0.8882488,3,acc
1.61E+14,-2.6168625,0.002394202,0.7733272,3,acc
1.61E+14,-2.908955,0.59376204,-0.019153614,3,acc
1.61E+14,-3.3901896,2.0111294,-0.24181437,3,acc
1.61E+14,-3.0190883,3.8187518,-1.5227122,3,acc
1.61E+14,-2.7461493,3.8235402,-1.7669208,3,acc
1.61E+14,-2.5067291,3.2034419,-1.7190368,3,acc
1.61E+14,-2.1691468,1.8698715,-0.90500826,3,acc
1.61E+14,-1.6591818,0.17717093,0.20829555,3,acc
1.61E+14,-0.842759,-0.8858546,1.3575124,3,acc
1.61E+14,0.095768064,-1.2641385,2.1667526,3,acc
1.61E+14,0.93373865,-0.78050977,2.4349031,3,acc
1.61E+14,1.553837,-0.272939,2.4301147,3,acc
1.61E+14,1.7310078,0.25139117,2.315193,3,acc
1.61E+14,1.8555063,0.5410896,2.0566192,3,acc
1.61E+14,1.934515,1.2138603,2.0757728,3,acc
1.61E+14,2.27928,1.1779473,1.5251064,3,acc
1.61E+14,2.4995465,0.8355764,0.5482722,3,acc
1.61E+14,2.3894134,-0.15801731,-0.22266077,3,acc
1.61E+14,1.8052281,-0.78290397,-0.59615624,3,acc
1.61E+14,1.1109096,-0.9648633,-0.7637503,3,acc
1.61E+14,0.6751649,-1.2497733,-0.9888053,3,acc
1.61E+14,0.37588966,-0.6943185,-1.1133038,3,acc
1.61E+14,-0.047884032,0.15083471,-1.1348516,3,acc
1.61E+14,-0.21547815,0.9911995,-1.2761095,3,acc
1.61E+14,-0.21787235,1.4700398,-0.9528923,3,acc
1.61E+14,-0.29927522,1.2138603,-0.50517654,3,acc
1.61E+14,-0.30166942,0.6607997,0.055066638,3,acc
1.61E+14,-0.12928689,-0.009576807,0.48123455,3,acc
1.61E+14,0.10534488,-0.7398083,0.7206547,3,acc
1.61E+14,0.15801731,-0.93373865,0.6679823,3,acc
1.61E+14,0.29448682,-0.19871874,0.33039984,3,acc
1.61E+14,0.29448682,-0.050278235,-0.32321724,3,acc
1.61E+14,0.4381389,-0.06464344,-0.7350199,3,acc
1.61E+14,0.4285621,0.32561144,-0.94092125,3,acc
1.61E+14,0.5530606,0.19153613,-0.91458505,3,acc
1.61E+14,0.38067806,-0.021547815,-0.8523358,3,acc
1.61E+14,0.16998832,-0.5363012,-0.5770026,3,acc
1.61E+14,-0.12210429,-0.6655881,-0.22984336,3,acc
1.61E+14,-0.320823,-0.33279404,0.18674773,3,acc
1.61E+14,-0.08379706,0.023942016,0.21787235,3,acc
1.61E+14,0.033518825,0.16519992,0.1412579,3,acc
1.61E+14,0.095768064,0.545878,-0.019153614,3,acc
1.61E+14,0.02873042,0.49559975,-0.16998832,3,acc
1.61E+14,-0.05267244,0.050278235,-0.19871874,3,acc
1.61E+14,-0.14604631,0.10295067,-0.15322891,3,acc
1.61E+14,-0.08619126,0.009576807,-0.21547815,3,acc
1.61E+14,-0.021547815,-0.14844051,-0.19632454,3,acc
1.61E+14,-0.16519992,-0.40701428,-0.047884032,3,acc
1.61E+14,-0.2825158,-0.10295067,0.18195933,3,acc
1.61E+14,-0.11971009,-0.2873042,0.15801731,3,acc
1.61E+14,0.055066638,0,0.06703765,3,acc
1.61E+14,0.17477672,0.20350714,0.15562311,3,acc
1.61E+14,0.2825158,0.2633622,0.045489833,3,acc
1.61E+14,0.23942018,0.079008654,0.059855044,3,acc
1.61E+14,0.15322891,-0.2657564,0.17956513,3,acc
1.61E+14,0.04070143,-0.2801216,0.33039984,3,acc
1.61E+14,0.07182605,-0.14604631,0.24420857,3,acc
1.61E+14,0.16280572,-0.18435353,0,3,acc
1.61E+14,0.17956513,-0.10534488,-0.047884032,3,acc
1.61E+14,0.079008654,-0.1412579,-0.17956513,3,acc
1.61E+14,0.050278235,-0.08619126,-0.107739076,3,acc
1.61E+14,0.062249243,-0.02633622,-0.04309563,3,acc
1.61E+14,-0.08619126,-0.10295067,0.035913024,3,acc
1.61E+14,-0.090979666,-0.34715924,0.09816227,3,acc
1.61E+14,-0.02873042,-0.29927522,0.17238252,3,acc
1.61E+14,0.06943185,-0.093373865,0.16998832,3,acc
1.61E+14,0.15322891,0.059855044,-0.004788403,3,acc
1.61E+14,0.11252748,0.23942018,-0.12928689,3,acc
1.61E+14,-0.06943185,0.12210429,-0.1436521,3,acc
1.61E+14,-0.15801731,0.2657564,-0.002394202,3,acc
1.61E+14,-0.12928689,0.5386954,0.050278235,3,acc
1.61E+14,-0.095768064,0.4141969,0.36152446,3,acc
1.61E+14,-0.1316811,0.10055647,0.533907,3,acc
1.61E+14,-0.19871874,-0.41180268,0.78290397,3,acc
1.61E+14,-0.1388637,-0.6344634,0.78290397,3,acc
1.61E+14,0.011971008,-0.1316811,0.6368576,3,acc
1.61E+14,0.3184288,-0.35434186,0.4381389,3,acc
1.61E+14,0.19871874,0.24660277,0.19632454,3,acc
1.61E+14,0.090979666,0.1340753,0.1364695,3,acc
1.61E+14,0.095768064,-0.41180268,0.22505496,3,acc
1.61E+14,0.19871874,-0.19153613,0.36870706,3,acc
1.61E+14,0.5530606,-1.5634137,0.20829555,3,acc
1.61E+14,0.46447513,-1.8794483,0.4189853,3,acc
1.61E+14,0.4381389,-2.3630772,0.89543146,3,acc
1.61E+14,0.5746084,-0.9816227,0.50996494,3,acc
1.61E+14,1.0366893,-0.9935937,0.6584055,3,acc
1.61E+14,1.5155296,-1.6424223,0.39264908,3,acc
1.61E+14,1.4820108,-0.49081135,0.062249243,3,acc
1.61E+14,1.3335704,-1.0462662,0.9720459,3,acc
1.61E+14,1.3503298,0.30406362,0.08619126,3,acc
1.61E+14,1.3072342,0.20111294,-0.11252748,3,acc
1.61E+14,0.92176765,-0.91697925,-0.35194764,3,acc
1.61E+14,0.7062895,-1.3239936,-0.10295067,3,acc
1.61E+14,1.0773908,-1.7286136,0.031124622,3,acc
1.61E+14,1.8938135,-1.541866,-0.10295067,3,acc
1.61E+14,2.4732103,-1.5442601,-0.047884032,3,acc
1.61E+14,2.8682537,-2.552219,0.12210429,3,acc
1.61E+14,2.9017725,-2.7389667,0.7661445,3,acc
1.61E+14,2.8275523,-2.6240451,1.1899183,3,acc
1.61E+14,2.528277,-2.0901382,1.103727,3,acc
1.61E+14,2.0973208,-1.4820108,0.8523358,3,acc
1.61E+14,1.6591818,-0.9959879,0.63206923,3,acc
1.61E+14,1.3790601,-0.7254431,0.5291186,3,acc
1.61E+14,1.2808979,-0.63206923,0.6607997,3,acc
1.61E+14,1.3958195,-0.8523358,1.0845734,3,acc
1.61E+14,1.2689269,-1.6639702,1.8171991,3,acc
1.61E+14,1.4939818,0.11252748,0.61052144,3,acc
1.61E+14,0.6368576,2.4061728,1.1731589,3,acc
1.61E+14,0.08140286,3.2800562,-0.49081135,3,acc
1.61E+14,-0.48841715,3.7205894,-0.8379706,3,acc
1.61E+14,-0.6512229,3.7110126,-1.4676456,3,acc
1.61E+14,-0.58418524,3.3375173,-1.520318,3,acc
1.61E+14,-0.4189853,2.219425,-1.2425907,3,acc
1.61E+14,-0.11492168,0.7757214,-0.78050977,3,acc
1.61E+14,0.004788403,-0.20111294,-0.11492168,3,acc
1.61E+14,-0.12210429,-0.878672,0.33518824,3,acc
1.61E+14,-0.29688102,-0.9744401,0.40222588,3,acc
1.61E+14,-0.6751649,-0.47165772,0.24181437,3,acc
1.61E+14,-1.1085154,0.06464344,-0.050278235,3,acc
1.61E+14,-1.3359646,0.51475334,-0.49559975,3,acc
1.61E+14,-1.4269443,0.93373865,-0.79966336,3,acc
1.61E+14,-1.4748282,1.2665327,-0.9792285,3,acc
1.61E+14,-1.5945383,1.2066777,-1.0295067,3,acc
1.61E+14,-1.6903064,0.9983821,-1.1875241,3,acc
1.61E+14,-1.9608512,1.1061212,-1.1109096,3,acc
1.61E+14,-2.4301147,1.6424223,-0.92655605,3,acc
1.61E+14,-3.107674,2.4061728,-0.90261406,3,acc
1.61E+14,-3.7828386,3.0478187,-0.878672,3,acc
1.61E+14,-4.618415,3.8522706,-1.292869,3,acc
1.61E+14,-5.461174,4.3047748,-1.6687586,3,acc
1.61E+14,-6.4547677,4.0797195,-1.958457,3,acc
1.61E+14,-7.405266,3.1196449,-2.4181437,3,acc
