t,x,y,z,a,
9.45E+13,0.031124622,0.04309563,0.05746084,3,acc
9.45E+13,0.062249243,0.047884032,-0.095768064,3,acc
9.45E+13,0.016759412,0.004788403,-0.035913024,3,acc
9.45E+13,0.04070143,-0.095768064,-0.045489833,3,acc
9.45E+13,0.01436521,0.059855044,-0.06703765,3,acc
9.45E+13,-0.01436521,0.08619126,-0.035913024,3,acc
9.45E+13,0.033518825,0.038307227,-0.059855044,3,acc
9.45E+13,-0.062249243,-0.019153614,0.004788403,3,acc
9.45E+13,0,-0.016759412,-0.011971008,3,acc
9.45E+13,-0.002394202,-0.019153614,-0.095768064,3,acc
9.45E+13,-0.06703765,0.04309563,-0.10534488,3,acc
9.45E+13,0.002394202,0.009576807,-0.033518825,3,acc
9.45E+13,0.002394202,-0.076614454,0.02873042,3,acc
9.45E+13,-0.05746084,-0.009576807,-0.079008654,3,acc
9.45E+13,-0.038307227,0.06943185,-0.107739076,3,acc
9.45E+13,0.045489833,-0.038307227,-0.090979666,3,acc
9.45E+13,0.01436521,-0.04309563,0.031124622,3,acc
9.45E+13,-0.016759412,-0.06943185,-0.062249243,3,acc
9.45E+13,0.004788403,0.01436521,-0.1388637,3,acc
9.45E+13,-0.04070143,0.10055647,-0.12449849,3,acc
9.45E+13,0.02633622,0.11971009,0.04309563,3,acc
9.45E+13,-0.011971008,-0.019153614,0.035913024,3,acc
9.45E+13,0.04070143,-0.12449849,-0.1340753,3,acc
9.45E+13,0.016759412,-0.016759412,-0.14844051,3,acc
9.45E+13,-0.02633622,0.023942016,-0.05267244,3,acc
9.45E+13,-0.04070143,-0.011971008,0.023942016,3,acc
9.45E+13,0.009576807,-0.047884032,0.04070143,3,acc
9.45E+13,-0.021547815,0.019153614,-0.1340753,3,acc
9.45E+13,-0.050278235,0.107739076,-0.18435353,3,acc
9.45E+13,0.05267244,-0.02633622,-0.055066638,3,acc
9.45E+13,0.059855044,-0.11971009,0.01436521,3,acc
9.45E+13,-0.05267244,-0.062249243,0.004788403,3,acc
9.45E+13,-0.038307227,0.079008654,-0.06943185,3,acc
