t,x,y,z,a,
9.45E+13,-0.02633622,-0.035913024,0.050278235,3,acc
9.45E+13,-0.011971008,-0.076614454,-0.004788403,3,acc
9.45E+13,-0.002394202,-0.019153614,-0.050278235,3,acc
9.45E+13,0.02873042,0.007182605,0.004788403,3,acc
9.45E+13,0,0.019153614,-0.079008654,3,acc
9.45E+13,-0.02873042,-0.02873042,0.050278235,3,acc
9.45E+13,0.079008654,0.01436521,0.05267244,3,acc
9.45E+13,0.04070143,-0.07182605,-0.007182605,3,acc
9.45E+13,0.06703765,-0.050278235,0.02873042,3,acc
9.45E+13,0.009576807,-0.038307227,-0.038307227,3,acc
9.45E+13,0.05267244,-0.055066638,-0.050278235,3,acc
9.45E+13,-0.009576807,-0.004788403,0.019153614,3,acc
9.45E+13,-0.02873042,-0.01436521,0.047884032,3,acc
9.45E+13,-0.04070143,-0.02873042,-0.02633622,3,acc
9.45E+13,0.009576807,-0.05267244,-0.011971008,3,acc
9.45E+13,-0.011971008,0.038307227,0.01436521,3,acc
9.45E+13,-0.031124622,-0.04070143,-0.009576807,3,acc
9.45E+13,-0.007182605,-0.07182605,0,3,acc
9.45E+13,0.01436521,-0.01436521,0.02873042,3,acc
9.45E+13,-0.04070143,-0.062249243,-0.11492168,3,acc
9.45E+13,-0.035913024,0.055066638,-0.031124622,3,acc
9.45E+13,0.007182605,-0.007182605,-0.045489833,3,acc
9.45E+13,0.016759412,0.016759412,0.002394202,3,acc
9.45E+13,0,-0.019153614,0.033518825,3,acc
9.45E+13,0.019153614,0.002394202,-0.02633622,3,acc
9.45E+13,0.06703765,-0.05267244,0.01436521,3,acc
9.45E+13,0.035913024,0.002394202,0.062249243,3,acc
9.45E+13,-0.023942016,-0.023942016,0.009576807,3,acc
9.45E+13,-0.04070143,0,0.002394202,3,acc
9.45E+13,-0.07182605,0.055066638,-0.033518825,3,acc
9.45E+13,0.045489833,0.009576807,0.035913024,3,acc
9.45E+13,-0.009576807,0,0,3,acc
9.45E+13,-0.038307227,0,0.016759412,3,acc
9.45E+13,0.055066638,0,-0.004788403,3,acc
9.45E+13,-0.059855044,0.004788403,0.035913024,3,acc
9.45E+13,-0.002394202,-0.004788403,0.047884032,3,acc
9.45E+13,-0.02873042,-0.016759412,-0.009576807,3,acc
9.45E+13,0.019153614,0.035913024,-0.019153614,3,acc
9.45E+13,-0.021547815,-0.011971008,-0.06464344,3,acc
9.45E+13,0.002394202,0.023942016,-0.004788403,3,acc
9.45E+13,-0.02873042,-0.021547815,-0.009576807,3,acc
9.45E+13,-0.016759412,0.007182605,0.002394202,3,acc
9.45E+13,0.05267244,-0.05746084,0.033518825,3,acc
9.45E+13,0.007182605,0,0.01436521,3,acc
9.45E+13,0.035913024,-0.007182605,0.04070143,3,acc
9.45E+13,-0.009576807,0.04070143,0.023942016,3,acc
9.45E+13,0,0,0.007182605,3,acc
9.45E+13,-0.06943185,-0.021547815,-0.031124622,3,acc
