t,x,y,z,a,
3.43E+12,-0.023942016,0.04070143,0.059855044,3,acc
3.43E+12,-0.050278235,0.04070143,-0.002394202,3,acc
3.43E+12,-0.021547815,-0.06703765,0.035913024,3,acc
3.43E+12,-0.019153614,-0.004788403,-0.04070143,3,acc
3.43E+12,0.045489833,-0.079008654,0,3,acc
3.43E+12,0.11252748,-0.050278235,-0.019153614,3,acc
3.43E+12,0.002394202,0.20111294,-0.06943185,3,acc
3.43E+12,-0.33997664,-0.44771573,0.12210429,3,acc
3.43E+12,0.90500826,1.5107412,0.7422025,3,acc
3.43E+12,1.8052281,3.1483753,-1.3790601,3,acc
3.43E+12,2.1763294,2.4013844,-2.3582888,3,acc
3.43E+12,-1.0749966,-2.8107927,0.9888053,3,acc
3.43E+12,-0.1604115,-2.327164,1.5490485,3,acc
3.43E+12,2.7389667,-0.31364042,-2.4540567,3,acc
3.43E+12,5.403713,1.1707647,-9.030929,3,acc
3.43E+12,-4.3718123,-4.3167458,-1.115698,3,acc
3.43E+12,-7.101202,-0.9624691,5.777209,3,acc
3.43E+12,6.042965,-1.9297266,-8.875306,3,acc
3.43E+12,2.3558946,1.4748282,-3.9217024,3,acc
3.43E+12,3.2585084,-4.259285,-1.328782,3,acc
3.43E+12,-0.22026655,-2.2840683,-1.8387469,3,acc
3.43E+12,-4.6279917,-1.7549498,3.406949,3,acc
3.43E+12,0.17956513,0.2873042,-2.078167,3,acc
3.43E+12,0.4333505,1.3455414,-0.32561144,3,acc
3.43E+12,-0.4357447,0.47165772,-0.30645782,3,acc
3.44E+12,-0.14844051,-0.2633622,0.18914193,3,acc
3.44E+12,0.36152446,0.08140286,-0.047884032,3,acc
3.44E+12,-0.20350714,0.062249243,-0.002394202,3,acc
3.44E+12,-0.019153614,0.059855044,-0.11971009,3,acc
3.44E+12,0.08140286,0.11252748,-0.1316811,3,acc
3.44E+12,-0.08140286,-0.06943185,0.18435353,3,acc
3.44E+12,0.021547815,0.1436521,0.02873042,3,acc
3.44E+12,-0.04070143,0.095768064,0.16280572,3,acc
3.44E+12,0.019153614,0.01436521,0.016759412,3,acc
3.44E+12,0.004788403,-0.09816227,0.02633622,3,acc
3.44E+12,-0.031124622,-0.021547815,-0.06943185,3,acc
3.44E+12,0.004788403,0.055066638,0.011971008,3,acc
3.44E+12,-0.04070143,0.062249243,0.15801731,3,acc
3.44E+12,-0.079008654,0.11252748,0.05267244,3,acc
3.44E+12,-0.055066638,0.079008654,0.12928689,3,acc
3.44E+12,0.055066638,0.093373865,-0.019153614,3,acc
3.44E+12,0.021547815,0.10055647,-0.050278235,3,acc
3.44E+12,-0.079008654,-0.05267244,0.007182605,3,acc
3.44E+12,0.023942016,0.04070143,-0.1340753,3,acc
3.44E+12,-0.038307227,0.04309563,0.023942016,3,acc
3.44E+12,0.08140286,-0.1364695,-0.007182605,3,acc
3.44E+12,0.1412579,0.059855044,-0.05267244,3,acc
3.44E+12,-0.05267244,0.045489833,0.095768064,3,acc
3.44E+12,-0.038307227,0.06943185,0.023942016,3,acc
3.44E+12,-0.033518825,-0.090979666,0.20350714,3,acc
3.44E+12,0.002394202,0.021547815,0.095768064,3,acc
3.44E+12,0,-0.04070143,0.016759412,3,acc
3.44E+12,-0.02633622,0.045489833,0.050278235,3,acc
3.44E+12,0.038307227,0.08379706,-0.093373865,3,acc
3.44E+12,0.031124622,0.055066638,0.016759412,3,acc
