t,x,y,z,a,
5.85E+14,11.489774,-3.6583402,-0.45489833,3,acc
5.85E+14,0.055066638,-0.031124622,0.01436521,3,acc
5.85E+14,0.011971008,-0.074220255,0.047884032,3,acc
5.85E+14,0.004788403,-0.095768064,0.007182605,3,acc
5.85E+14,0.016759412,0.002394202,-0.007182605,3,acc
5.85E+14,0.10534488,0.05267244,-0.004788403,3,acc
5.85E+14,0.02873042,-0.12449849,-0.02633622,3,acc
5.85E+14,0.074220255,-0.079008654,0.045489833,3,acc
5.85E+14,0.02633622,0.021547815,-0.016759412,3,acc
5.85E+14,-0.10534488,-0.021547815,-0.06464344,3,acc
5.85E+14,-0.090979666,-0.062249243,-0.059855044,3,acc
5.85E+14,-0.02873042,-0.023942016,-0.050278235,3,acc
5.85E+14,0.04309563,0.023942016,-0.04070143,3,acc
5.85E+14,0.004788403,0.035913024,-0.004788403,3,acc
5.85E+14,0.011971008,0.009576807,-0.004788403,3,acc
5.85E+14,0,-0.059855044,0.038307227,3,acc
5.85E+14,0.062249243,-0.033518825,0.004788403,3,acc
5.85E+14,-0.016759412,-0.09816227,-0.02873042,3,acc
5.85E+14,0.05746084,-0.12210429,-0.04070143,3,acc
5.85E+14,0.021547815,-0.08379706,0.035913024,3,acc
5.85E+14,0,-0.019153614,0,3,acc
5.85E+14,0.011971008,-0.016759412,0.004788403,3,acc
5.85E+14,-0.05267244,-0.02873042,0.01436521,3,acc
5.85E+14,0.02633622,0.02633622,-0.02633622,3,acc
5.85E+14,-0.02873042,-0.11252748,-0.004788403,3,acc
5.85E+14,-0.011971008,-0.004788403,-0.04309563,3,acc
5.85E+14,-0.079008654,-0.02633622,0.095768064,3,acc
5.85E+14,-0.023942016,-0.02873042,0.05267244,3,acc
5.85E+14,-0.074220255,-0.01436521,0.06703765,3,acc
5.85E+14,-0.04070143,-0.10295067,0.009576807,3,acc
5.85E+14,0.023942016,-0.15322891,0.059855044,3,acc
5.85E+14,0.031124622,0.02633622,0.02873042,3,acc
5.85E+14,-0.016759412,-0.04309563,-0.004788403,3,acc
5.85E+14,-0.079008654,-0.059855044,0.038307227,3,acc
5.85E+14,-0.06943185,-0.074220255,-0.06703765,3,acc
5.85E+14,-0.033518825,-0.047884032,-0.16280572,3,acc
5.85E+14,-0.02873042,-0.033518825,-0.045489833,3,acc
5.85E+14,0.021547815,-0.045489833,-0.05267244,3,acc
5.85E+14,-0.023942016,-0.05746084,0.021547815,3,acc
5.85E+14,-0.047884032,-0.074220255,0.04309563,3,acc
5.85E+14,0.06703765,-0.1364695,-0.033518825,3,acc
5.85E+14,-0.01436521,-0.02633622,-0.023942016,3,acc
5.85E+14,0.07182605,0.07182605,-0.05267244,3,acc
5.85E+14,0.059855044,-0.016759412,-0.05267244,3,acc
5.85E+14,-0.009576807,0.007182605,-0.038307227,3,acc
5.85E+14,-0.06703765,-0.007182605,0.009576807,3,acc
5.85E+14,0.021547815,-0.01436521,-0.033518825,3,acc
5.85E+14,0.035913024,-0.08619126,-0.059855044,3,acc
5.85E+14,0.062249243,-0.04070143,-0.009576807,3,acc
5.85E+14,0.06703765,0.016759412,-0.06464344,3,acc
5.85E+14,0.079008654,0.011971008,-0.009576807,3,acc
5.85E+14,0,-0.004788403,0.050278235,3,acc
5.85E+14,-0.007182605,0,-0.002394202,3,acc
5.85E+14,0.06464344,-0.02873042,-0.004788403,3,acc
5.85E+14,0.08619126,-0.10295067,-0.05267244,3,acc
5.85E+14,0.033518825,0.110133275,-0.076614454,3,acc
5.85E+14,-0.050278235,0.1604115,-0.05746084,3,acc
5.85E+14,-0.031124622,0.007182605,-0.045489833,3,acc
5.85E+14,0.01436521,0.06943185,-0.019153614,3,acc
5.85E+14,0.02633622,0.12928689,-0.088585466,3,acc
5.85E+14,-0.059855044,0.05746084,-0.10055647,3,acc
5.85E+14,-0.02873042,0.079008654,-0.090979666,3,acc
5.85E+14,-0.06703765,0.16759412,0.002394202,3,acc
5.85E+14,-0.07182605,0.031124622,0.023942016,3,acc
5.85E+14,-0.031124622,0.10534488,0.08140286,3,acc
5.85E+14,-0.05267244,0.011971008,0.08379706,3,acc
5.85E+14,-0.038307227,0.06703765,-0.002394202,3,acc
5.85E+14,0.009576807,0.055066638,0,3,acc
