t,x,y,z,a,
6.41E+13,3.7469256,-0.06943185,-7.029376,3,acc
6.41E+13,2.8395233,-6.2847795,1.352724,3,acc
6.41E+13,-0.92655605,-1.4077905,0.37349546,3,acc
6.41E+13,-0.80205756,-1.3215994,0.5434838,3,acc
6.41E+13,-0.7541735,-1.1923125,0.5722142,3,acc
6.41E+13,-0.61770403,-1.2497733,0.47165772,3,acc
6.41E+13,-0.5602432,-1.2401965,0.45968673,3,acc
6.41E+13,-0.45489833,-1.2904748,0.6703765,3,acc
6.41E+13,-0.29448682,-1.0630256,0.62967503,3,acc
6.41E+13,-0.22026655,-0.91458505,0.22266077,3,acc
6.41E+13,-0.11971009,-1.0247183,-0.090979666,3,acc
6.41E+13,0.107739076,-1.1492168,-0.2705448,3,acc
6.41E+13,-0.009576807,-0.90261406,-0.50038815,3,acc
6.41E+13,-0.016759412,-0.7015011,-0.81881696,3,acc
6.41E+13,-0.11252748,-0.58897364,-0.9672575,3,acc
6.41E+13,-0.29688102,-0.23223756,-0.79726917,3,acc
6.41E+13,-0.50038815,-0.19871874,-0.78769237,3,acc
6.41E+13,-0.46208093,-0.47644615,-0.89064306,3,acc
6.41E+13,-0.40940848,-1.043872,-0.8858546,3,acc
6.41E+13,-0.62728083,-1.5155296,-1.0989386,3,acc
6.41E+13,-0.9840169,-1.7142484,-1.0319009,3,acc
6.41E+13,-0.89303726,-1.7381904,-0.7206547,3,acc
6.41E+13,-0.61770403,-1.8770541,-0.076614454,3,acc
6.41E+13,-0.2801216,-2.3678656,1.1803415,3,acc
6.41E+13,-0.14604631,-2.267309,2.4420857,3,acc
6.41E+13,0.260968,-1.532289,2.4732103,3,acc
6.41E+13,0.89543146,-0.8762778,2.2026656,3,acc
6.41E+13,1.5275006,-0.81642276,2.0374656,3,acc
6.41E+13,2.0470424,-0.80205756,1.9488802,3,acc
6.41E+13,2.2529438,-0.22505496,1.8291701,3,acc
6.41E+13,2.1499932,0.2777274,1.352724,3,acc
6.41E+13,2.0709844,0.44771573,0.8475474,3,acc
6.41E+13,2.1883004,0.11971009,0.6488287,3,acc
6.41E+13,2.4253263,-0.39743748,0.63206923,3,acc
6.41E+13,2.6551697,-0.79726917,0.79248077,3,acc
6.41E+13,2.5761611,-1.1755531,0.90979666,3,acc
6.41E+13,2.0805612,-1.42455,0.8499416,3,acc
6.41E+13,1.4628572,-1.0749966,0.7350199,3,acc
6.41E+13,0.8810662,-0.20590134,0.59615624,3,acc
6.41E+13,0.6440403,0.91219085,0.12928689,3,acc
6.41E+13,0.5482722,1.8555063,-0.6871359,3,acc
6.41E+13,0.58418524,2.7126305,-1.2042835,3,acc
6.41E+13,0.6703765,3.5338416,-1.6998832,3,acc
6.41E+13,0.8331822,3.892972,-1.9991584,3,acc
6.41E+13,1.0773908,3.7373488,-2.0614076,3,acc
6.41E+13,1.1468226,3.4380736,-1.9728222,3,acc
6.41E+13,1.0821792,3.3087866,-2.1571758,3,acc
6.41E+13,1.0342951,3.3375173,-1.0989386,3,acc
6.41E+13,0.6440403,3.2082303,-1.2689269,3,acc
6.41E+13,0.05746084,3.028665,-1.1180922,3,acc
6.41E+13,-0.8738836,2.942474,-1.3072342,3,acc
6.41E+13,-1.5825673,3.4261026,-1.5777789,3,acc
6.41E+13,-1.982399,4.0533834,-1.7022774,3,acc
6.41E+13,-1.8435353,4.709395,-2.0111294,3,acc
6.41E+13,-1.5658079,4.8219223,-1.9728222,3,acc
6.41E+13,-1.5825673,4.6255975,-2.2577322,3,acc
6.41E+13,-2.0350714,4.321534,-2.3798366,3,acc
6.41E+13,-2.6743233,3.5362358,-2.4971523,3,acc
6.41E+13,-2.7988217,2.5474305,-3.632004,3,acc
6.41E+13,-2.8802247,2.1092918,-4.050989,3,acc
6.41E+13,-2.3343468,2.3654714,-3.892972,3,acc
6.41E+13,-2.1739352,2.9759927,-4.7548847,3,acc
6.41E+13,-2.1571758,3.8594532,-6.253655,3,acc
6.41E+13,-2.0709844,4.7141833,-6.7444663,3,acc
6.41E+13,-1.8674773,4.51307,-6.4667387,3,acc
6.41E+13,-1.4700398,2.8323407,-6.634333,3,acc
6.41E+13,-1.5227122,1.1013328,-8.6574335,3,acc
6.41E+13,-3.122039,5.1020436,0.1604115,3,acc
6.41E+13,-4.5394063,10.433931,7.201759,3,acc
6.41E+13,-8.652645,12.828133,8.841787,3,acc
6.41E+13,-11.951855,7.0126166,3.2968156,3,acc
6.41E+13,-10.242394,0.9648633,-0.7493851,3,acc
6.41E+13,-6.3446345,-6.1530986,-0.260968,3,acc
6.41E+13,-2.885013,-8.99741,-1.8531121,3,acc
6.41E+13,0.7733272,-4.477157,1.3096284,3,acc
6.41E+13,3.6056678,-2.2864625,3.6894648,3,acc
6.41E+13,4.4101195,-1.5394717,3.1435869,3,acc
6.41E+13,3.5936968,-0.7326257,2.7102363,3,acc
6.41E+13,0.92176765,-0.61291564,3.2154129,3,acc
6.41E+13,-1.5370775,-1.1707647,3.751714,3,acc
6.41E+13,-2.8179753,-1.7381904,3.7301662,3,acc
6.41E+13,-2.9999347,-1.3000516,4.003105,3,acc
6.41E+13,-2.5761611,-0.45968673,4.2999864,3,acc
6.41E+13,-1.3000516,1.1324574,4.5657425,3,acc
6.41E+13,0.035913024,3.4237084,5.1235914,3,acc
6.41E+13,0.9983821,3.5793316,3.9863458,3,acc
6.41E+13,1.5921441,2.5115175,2.0350714,3,acc
6.41E+13,1.2593501,1.271321,-0.08379706,3,acc
6.41E+13,0.9959879,1.2880806,-1.6041151,3,acc
6.41E+13,1.9800048,1.8291701,-0.272939,3,acc
6.41E+13,3.0573955,0.7206547,0.94092125,3,acc
6.41E+13,3.6248214,-0.94092125,1.2090719,3,acc
6.41E+13,3.323152,-0.39504328,2.0901382,3,acc
6.41E+13,1.8555063,0.93134445,1.5562311,3,acc
6.41E+13,0.34476504,1.4460979,-0.12689269,3,acc
6.41E+13,0.18674773,1.6879122,-0.7158663,3,acc
6.41E+13,1.7549498,1.7597382,0.33758244,3,acc
6.41E+13,2.743755,0.050278235,0.46686932,3,acc
6.41E+13,2.882619,-1.3335704,0.8595184,3,acc
