t,x,y,z,a,
9.46E+13,0.51235914,0.23702596,-2.6743233,3,acc
9.46E+13,0.062249243,0.090979666,0.009576807,3,acc
9.46E+13,0.002394202,-0.023942016,0.050278235,3,acc
9.46E+13,0.019153614,-0.011971008,-0.019153614,3,acc
9.46E+13,-0.004788403,-0.011971008,-0.04070143,3,acc
9.46E+13,0.004788403,-0.047884032,0.02873042,3,acc
9.46E+13,0.002394202,0.009576807,-0.004788403,3,acc
9.46E+13,0.004788403,-0.05746084,0.023942016,3,acc
9.46E+13,-0.01436521,0.002394202,0.02873042,3,acc
9.46E+13,-0.02633622,-0.09816227,-0.016759412,3,acc
9.46E+13,-0.055066638,0.05267244,0,3,acc
9.46E+13,-0.031124622,-0.021547815,0.009576807,3,acc
9.46E+13,0.031124622,0.009576807,0.059855044,3,acc
9.46E+13,0,0.007182605,-0.009576807,3,acc
9.46E+13,0.031124622,0.062249243,0,3,acc
9.46E+13,-0.009576807,0.031124622,0.08140286,3,acc
9.46E+13,-0.023942016,-0.019153614,0.01436521,3,acc
9.46E+13,0.023942016,0.004788403,0,3,acc
9.46E+13,0.05746084,-0.08140286,-0.002394202,3,acc
9.46E+13,-0.016759412,0,0.06464344,3,acc
9.46E+13,-0.011971008,-0.050278235,-0.023942016,3,acc
9.46E+13,-0.007182605,-0.08379706,0.06703765,3,acc
9.46E+13,0,-0.074220255,0.038307227,3,acc
9.46E+13,0.05746084,0.009576807,0.021547815,3,acc
9.46E+13,-0.02633622,-0.011971008,-0.004788403,3,acc
9.46E+13,-0.019153614,-0.002394202,-0.045489833,3,acc
9.46E+13,0.009576807,-0.02873042,-0.004788403,3,acc
9.46E+13,-0.02633622,0.021547815,0.011971008,3,acc
9.46E+13,-0.019153614,-0.002394202,-0.002394202,3,acc
9.46E+13,0.038307227,-0.06464344,0.031124622,3,acc
9.46E+13,0.019153614,-0.07182605,-0.019153614,3,acc
9.46E+13,-0.038307227,-0.021547815,0,3,acc
9.46E+13,0.002394202,0.059855044,-0.002394202,3,acc
9.46E+13,-0.023942016,0.02873042,-0.007182605,3,acc
9.46E+13,0.011971008,-0.07182605,0.047884032,3,acc
9.46E+13,0.002394202,0.04070143,0.002394202,3,acc
9.46E+13,0.023942016,0.009576807,0.016759412,3,acc
9.46E+13,0.007182605,0.02873042,0.033518825,3,acc
9.46E+13,0.007182605,-0.05746084,0.016759412,3,acc
9.46E+13,0.019153614,-0.002394202,-0.009576807,3,acc
9.46E+13,-0.07182605,-0.009576807,-0.02633622,3,acc
9.46E+13,-0.019153614,0.045489833,-0.002394202,3,acc
9.46E+13,-0.06464344,0.033518825,-0.021547815,3,acc
9.46E+13,-0.031124622,-0.09816227,0.02633622,3,acc
9.46E+13,-0.05267244,0.007182605,-0.016759412,3,acc
