t,x,y,z,a,
1.72E+14,-8.532935,-4.039018,-7.180211,3,acc
1.72E+14,-0.12449849,-0.5793968,0.7278373,3,acc
1.72E+14,-0.2777274,-0.79487497,1.6089035,3,acc
1.72E+14,-1.0055647,-0.91937345,1.6519991,3,acc
1.72E+14,-1.4700398,-1.2042835,1.5394717,3,acc
1.72E+14,-1.6519991,-1.6783354,1.6256629,3,acc
1.72E+14,-1.685518,-1.6017209,1.4652514,3,acc
1.72E+14,-1.13964,-1.3383588,1.1923125,3,acc
1.72E+14,-0.89303726,-1.1540052,0.7733272,3,acc
1.72E+14,-0.8882488,-0.7493851,0.30406362,3,acc
1.72E+14,-1.0151415,0.4237737,-0.4213795,3,acc
1.72E+14,-0.7110779,3.1244333,-1.4796166,3,acc
1.72E+14,0.23463176,5.3079453,-2.5474305,3,acc
1.72E+14,-0.19153613,7.7548194,-3.0023289,3,acc
1.72E+14,-1.6950948,9.44752,-3.1364043,3,acc
1.72E+14,-3.514688,9.356541,-3.7612908,3,acc
1.72E+14,-4.6471453,8.3868885,-4.474763,3,acc
1.72E+14,-5.363012,7.821857,-4.3239284,3,acc
1.72E+14,-5.2863975,7.819463,-4.0892963,3,acc
1.72E+14,-5.145139,7.515399,-3.8618474,3,acc
1.72E+14,-5.1020436,6.694188,-3.7732618,3,acc
1.72E+14,-5.3582234,5.9567738,-4.027047,3,acc
1.72E+14,-5.0421886,4.900931,-4.390966,3,acc
1.72E+14,-4.9655743,3.028665,-4.292804,3,acc
1.72E+14,-5.5018754,1.0247183,-3.4045548,3,acc
1.72E+14,-5.0302176,-1.4389153,-1.4939818,3,acc
1.72E+14,-5.0541596,-3.2704794,-0.35434186,3,acc
1.72E+14,-4.3598413,-4.6375685,0.3184288,3,acc
1.72E+14,-3.0190883,-6.0405707,1.2162545,3,acc
1.72E+14,-2.2026656,-7.1826053,2.0470424,3,acc
1.72E+14,-1.7166426,-7.991845,3.3279405,3,acc
1.72E+14,-1.0031705,-7.836222,4.3837833,3,acc
1.72E+14,-0.038307227,-7.5584946,4.936844,3,acc
1.72E+14,0.5674258,-6.8569937,5.6096144,3,acc
1.72E+14,1.103727,-6.588843,6.169858,3,acc
1.72E+14,1.4580688,-6.244078,6.423643,3,acc
1.72E+14,1.7142484,-5.971139,6.2728086,3,acc
1.72E+14,1.1444284,-6.0645127,6.045359,3,acc
1.72E+14,0.49320555,-5.8801594,5.801151,3,acc
1.72E+14,0,-5.707777,5.518635,3,acc
1.72E+14,-0.7733272,-5.5162406,5.0757074,3,acc
1.72E+14,-2.1188686,-5.839458,5.0158525,3,acc
1.72E+14,-3.217807,-6.303933,4.522647,3,acc
1.72E+14,-3.7780502,-6.8905125,3.9001546,3,acc
1.72E+14,-4.8243165,-6.3709707,3.5122938,3,acc
1.72E+14,-6.3709707,-5.5138464,2.992752,3,acc
1.72E+14,-7.7787614,-4.7309427,2.2170308,3,acc
1.72E+14,-8.887277,-4.2305546,1.3958195,3,acc
1.72E+14,-10.505757,-4.999093,0.6464345,3,acc
1.72E+14,-11.669339,-4.417302,-0.91458505,3,acc
1.72E+14,-11.8896055,-3.0933087,-1.1013328,3,acc
1.72E+14,-12.720393,-3.1052797,-1.1085154,3,acc
1.72E+14,-12.136209,-1.934515,-1.8650831,3,acc
1.72E+14,-10.125079,-0.17477672,-2.516306,3,acc
1.72E+14,-8.908825,0.44771573,-2.9041667,3,acc
1.72E+14,-7.836222,2.054225,-2.956839,3,acc
1.72E+14,-6.703765,3.6487634,-3.1364043,3,acc
1.72E+14,-5.7005944,3.8546648,-2.8993783,3,acc
1.72E+14,-5.427655,3.9121256,-3.2872388,3,acc
1.72E+14,-5.329493,4.9344497,-3.8283286,3,acc
1.72E+14,-4.6399627,6.253655,-4.3766007,3,acc
1.72E+14,-3.8307228,6.979098,-4.7381253,3,acc
1.72E+14,-3.4811692,7.0221934,-4.9416323,3,acc
1.72E+14,-3.7732618,6.8641763,-4.865018,3,acc
1.72E+14,-4.268862,6.543353,-4.654328,3,acc
1.72E+14,-4.390966,6.445191,-4.249708,3,acc
1.72E+14,-4.4675803,6.339846,-4.3837833,3,acc
1.72E+14,-4.7764325,6.5960255,-4.685453,3,acc
1.72E+14,-5.29358,6.967127,-5.145139,3,acc
1.72E+14,-5.5617304,7.2472486,-5.6215854,3,acc
1.72E+14,-5.815516,7.5082164,-6.0884547,3,acc
1.72E+14,-6.157887,7.680599,-6.3781533,3,acc
1.72E+14,-6.9288197,7.491457,-6.2345014,3,acc
1.72E+14,-7.807492,6.933608,-6.0262055,3,acc
1.72E+14,-9.279925,6.4380083,-5.645528,3,acc
1.72E+14,-11.999739,5.8586116,-5.3342814,3,acc
1.72E+14,-15.526398,4.572925,-4.5633483,3,acc
1.72E+14,-18.53112,1.8459295,-2.8538885,3,acc
1.72E+14,-19.414581,-2.327164,-0.004788403,3,acc
1.72E+14,-19.194315,-5.9424086,2.480393,3,acc
1.72E+14,-15.425841,-5.9400144,1.0821792,3,acc
1.72E+14,-11.908759,-1.6903064,-2.384625,3,acc
1.72E+14,-10.860099,1.922544,-4.7668557,3,acc
1.72E+14,-8.760384,3.371036,-5.0781016,3,acc
1.72E+14,-8.42759,2.336741,-4.0701427,3,acc
1.72E+14,-9.701305,0.22266077,-2.231396,3,acc
1.72E+14,-10.261548,-2.3654714,0.58657944,3,acc
1.72E+14,-9.009381,-4.975151,2.0398598,3,acc
1.72E+14,-6.9527617,-7.8745294,2.8443117,3,acc
1.72E+14,-4.259285,-9.868899,3.8977604,3,acc
1.72E+14,-1.7788919,-9.847352,4.865018,3,acc
1.72E+14,-0.01436521,-10.280702,5.8107276,3,acc
1.72E+14,1.0702082,-11.128249,6.5696893,3,acc
1.72E+14,1.4748282,-11.164163,6.4643445,3,acc
1.72E+14,1.2641385,-10.788273,6.3350577,3,acc
1.72E+14,1.3958195,-9.351752,5.98311,3,acc
1.72E+14,1.1683705,-8.1881695,6.143522,3,acc
1.72E+14,1.5466543,-8.039729,6.31351,3,acc
1.72E+14,1.283292,-7.615956,6.2009826,3,acc
1.72E+14,1.0606314,-7.536947,6.157887,3,acc
1.72E+14,0.8499416,-7.074866,5.719748,3,acc
1.72E+14,0.12689269,-5.9663506,5.058948,3,acc
1.72E+14,-0.878672,-5.913678,4.390966,3,acc
1.72E+14,-1.7525556,-6.8210807,3.679888,3,acc
1.72E+14,-2.408567,-8.090008,2.89459,3,acc
1.72E+14,-3.7110126,-8.99741,2.4420857,3,acc
1.72E+14,-4.6495395,-9.368511,2.123657,3,acc
1.72E+14,-5.9448028,-9.059659,1.8674773,3,acc
1.72E+14,-8.149862,-8.085219,1.99437,3,acc
1.72E+14,-10.304645,-6.694188,2.6360161,3,acc
1.72E+14,-11.963826,-4.223372,1.7022774,3,acc
1.72E+14,-13.311762,-2.0470424,-0.19632454,3,acc
1.72E+14,-14.037205,-1.1851299,-1.043872,3,acc
1.72E+14,-13.745112,-1.3934253,-0.89064306,3,acc
1.72E+14,-14.216769,-2.9233203,-1.1683705,3,acc
1.72E+14,-13.520057,-1.3024458,-2.0949266,3,acc
1.72E+14,-12.521675,-0.12210429,-3.2249897,3,acc
1.72E+14,-11.834539,0.009576807,-3.7349546,3,acc
1.72E+14,-10.931925,1.292869,-4.0054994,3,acc
1.72E+14,-9.938332,2.882619,-4.6279917,3,acc
1.72E+14,-8.6095495,4.5920787,-5.149928,3,acc
1.72E+14,-7.290344,5.6886234,-5.7389016,3,acc
1.72E+14,-6.3422403,6.2368956,-5.734113,3,acc
1.72E+14,-5.801151,6.655881,-5.580884,3,acc
