t,x,y,z,a,
8.72E+13,-8.432379,-1.0606314,-2.0614076,3,acc
8.72E+13,0.009576807,-0.079008654,0.04070143,3,acc
8.72E+13,0.02873042,-0.02633622,0.004788403,3,acc
8.72E+13,0.06943185,0.050278235,0.031124622,3,acc
8.72E+13,0.055066638,0.033518825,0.093373865,3,acc
8.72E+13,0.023942016,-0.079008654,0.10534488,3,acc
8.72E+13,0.031124622,-0.076614454,0.05746084,3,acc
8.72E+13,-0.007182605,-0.06703765,0.016759412,3,acc
8.72E+13,0.021547815,0.04070143,0.007182605,3,acc
8.72E+13,0.011971008,0.021547815,0.021547815,3,acc
8.72E+13,0.079008654,-0.11492168,0.038307227,3,acc
8.72E+13,0.02873042,-0.033518825,0.10534488,3,acc
8.72E+13,0.074220255,-0.04070143,0.074220255,3,acc
8.72E+13,0.02873042,-0.038307227,0.01436521,3,acc
8.72E+13,0.016759412,0.04070143,0.023942016,3,acc
8.72E+13,-0.009576807,0,0.007182605,3,acc
8.72E+13,0.093373865,0,0.016759412,3,acc
8.72E+13,0.062249243,-0.019153614,0.031124622,3,acc
8.72E+13,0.007182605,-0.062249243,0.09816227,3,acc
8.72E+13,0,-0.02873042,0.023942016,3,acc
8.72E+13,0.016759412,-0.06464344,0.062249243,3,acc
8.72E+13,-0.01436521,0.038307227,0.011971008,3,acc
8.72E+13,0.019153614,-0.062249243,0.050278235,3,acc
8.72E+13,0.021547815,-0.05267244,0.08140286,3,acc
8.72E+13,-0.038307227,-0.023942016,0.031124622,3,acc
8.72E+13,0.033518825,-0.002394202,0.045489833,3,acc
8.72E+13,0.002394202,0.004788403,0.007182605,3,acc
8.72E+13,0.04070143,-0.033518825,0.031124622,3,acc
8.72E+13,0.007182605,-0.05267244,0.079008654,3,acc
8.72E+13,0.009576807,-0.06703765,0.093373865,3,acc
8.72E+13,-0.004788403,0.019153614,0.06943185,3,acc
8.72E+13,-0.004788403,-0.055066638,-0.011971008,3,acc
8.72E+13,0.11971009,0.047884032,0.009576807,3,acc
8.72E+13,0.107739076,0.038307227,-0.007182605,3,acc
8.72E+13,0.038307227,0.11971009,0.095768064,3,acc
8.72E+13,0.002394202,0.035913024,0.031124622,3,acc
8.72E+13,0.10055647,-0.45729253,0,3,acc
8.72E+13,-0.016759412,-0.35434186,0.009576807,3,acc
8.72E+13,-0.038307227,0.10055647,-0.05746084,3,acc
8.72E+13,-0.15801731,0.23223756,0.1436521,3,acc
8.72E+13,-0.24181437,0.035913024,0.3854665,3,acc
8.72E+13,-0.15083471,0.047884032,0.36391866,3,acc
8.72E+13,-0.06464344,0.007182605,0.16280572,3,acc
8.72E+13,0.04309563,0.019153614,0,3,acc
8.72E+13,0.031124622,-0.038307227,-0.079008654,3,acc
8.72E+13,0.047884032,-0.11971009,-0.045489833,3,acc
8.72E+13,0.12928689,-0.09816227,0,3,acc
8.72E+13,0.10534488,-0.02873042,-0.011971008,3,acc
8.72E+13,0.20111294,-0.074220255,0.007182605,3,acc
8.72E+13,0.21068975,-0.047884032,-0.062249243,3,acc
8.72E+13,0.24181437,-0.15083471,-0.14844051,3,acc
8.72E+13,0.19871874,-0.12689269,-0.23463176,3,acc
8.72E+13,0.14604631,-0.10534488,-0.15322891,3,acc
8.72E+13,0.06703765,-0.10534488,-0.110133275,3,acc
8.72E+13,0.035913024,-0.09816227,0.02633622,3,acc
8.72E+13,-0.023942016,-0.088585466,0.11731588,3,acc
8.72E+13,-0.12928689,-0.055066638,0.2896984,3,acc
8.72E+13,-0.14844051,-0.062249243,0.30885202,3,acc
8.72E+13,-0.20111294,0.04309563,0.21787235,3,acc
8.72E+13,-0.19871874,0.25378537,0.093373865,3,acc
8.72E+13,-0.06464344,0.1604115,0.12928689,3,acc
8.72E+13,-0.033518825,0.076614454,0.062249243,3,acc
8.72E+13,0,0.10295067,0.06943185,3,acc
8.72E+13,0.021547815,-0.021547815,0.033518825,3,acc
8.72E+13,0.12928689,-0.009576807,0.007182605,3,acc
8.72E+13,0.107739076,-0.08619126,-0.050278235,3,acc
8.72E+13,0.088585466,-0.08140286,-0.05746084,3,acc
8.72E+13,0.12210429,-0.093373865,-0.021547815,3,acc
8.72E+13,0.095768064,-0.050278235,0.023942016,3,acc
8.72E+13,0.1364695,-0.05746084,-0.055066638,3,acc
8.72E+13,0.07182605,0.02873042,0.011971008,3,acc
8.72E+13,0.08140286,0.06703765,-0.06943185,3,acc
8.72E+13,0.033518825,-0.045489833,-0.031124622,3,acc
8.72E+13,0.059855044,-0.093373865,0.02633622,3,acc
8.72E+13,-0.01436521,-0.06703765,0.031124622,3,acc
8.72E+13,0,-0.093373865,0.079008654,3,acc
8.72E+13,0.06464344,-0.06464344,-0.002394202,3,acc
8.72E+13,0.090979666,-0.047884032,0,3,acc
8.72E+13,0.08379706,-0.004788403,0.04309563,3,acc
8.72E+13,0.011971008,-0.10295067,0.047884032,3,acc
8.72E+13,0.009576807,-0.08619126,0.093373865,3,acc
8.72E+13,-0.016759412,0.045489833,0.04070143,3,acc
8.72E+13,-0.06703765,0.088585466,0.059855044,3,acc
8.72E+13,-0.04309563,0.047884032,0.079008654,3,acc
8.72E+13,0.009576807,-0.021547815,0.10534488,3,acc
8.72E+13,0.004788403,0,0.110133275,3,acc
8.72E+13,-0.07182605,-0.10055647,0.045489833,3,acc
8.72E+13,0.038307227,-0.035913024,-0.004788403,3,acc
8.72E+13,0.047884032,0.011971008,-0.002394202,3,acc
8.72E+13,0.047884032,-0.05267244,0.05267244,3,acc
8.72E+13,0.055066638,-0.10534488,0.02633622,3,acc
8.72E+13,-0.08379706,0.04070143,0.23223756,3,acc
