t,x,y,z,a,
9.41E+13,-2.6527755,-7.4148426,-5.386954,3,acc
9.41E+13,0.18914193,-0.038307227,-0.05267244,3,acc
9.41E+13,-0.2825158,-0.038307227,0.011971008,3,acc
9.41E+13,-1.0366893,-0.06464344,0.076614454,3,acc
9.41E+13,-1.1324574,-0.12928689,-0.093373865,3,acc
9.41E+13,-0.45729253,-0.19393034,-0.079008654,3,acc
9.41E+13,0.4213795,-0.021547815,-0.04070143,3,acc
9.41E+13,0.33518824,0.06464344,0.04309563,3,acc
9.41E+13,0.33518824,0.45968673,-0.19871874,3,acc
9.41E+13,0.45250413,0.22026655,-0.23942018,3,acc
9.41E+13,0.34237084,0.2801216,-0.21308395,3,acc
9.41E+13,0.1604115,0.23223756,-0.34715924,3,acc
9.41E+13,-0.10534488,0.11731588,-0.4189853,3,acc
9.41E+13,0.06703765,-0.32800564,-0.34955344,3,acc
9.41E+13,0.14844051,-0.82599956,-0.045489833,3,acc
9.41E+13,0.007182605,-0.60573304,0.12928689,3,acc
9.41E+13,-0.07182605,0.15801731,0.22026655,3,acc
9.41E+13,-0.004788403,0.5434838,0.2896984,3,acc
9.41E+13,-0.08619126,0.58418524,0.4429273,3,acc
9.41E+13,0.019153614,0.545878,0.31603462,3,acc
9.41E+13,0.06703765,0.5626374,0.009576807,3,acc
9.41E+13,0.01436521,0.14844051,-0.11971009,3,acc
9.41E+13,-0.004788403,-0.29448682,-0.17477672,3,acc
9.41E+13,0.062249243,-0.48362875,-0.12689269,3,acc
9.41E+13,0.11731588,-0.49799395,-0.04309563,3,acc
9.41E+13,0.18195933,-0.30166942,-0.095768064,3,acc
9.41E+13,0.12210429,-0.10055647,-0.22266077,3,acc
9.41E+13,0.095768064,-0.16759412,-0.29688102,3,acc
9.41E+13,0.21308395,-0.1436521,-0.24899697,3,acc
9.41E+13,0.15083471,-0.12689269,-0.12928689,3,acc
9.41E+13,0.17956513,-0.02633622,-0.019153614,3,acc
9.41E+13,0.1388637,-0.002394202,-0.004788403,3,acc
9.41E+13,0.059855044,-0.045489833,0.10055647,3,acc
9.41E+13,0.016759412,0.011971008,0.090979666,3,acc
9.41E+13,0.059855044,-0.088585466,0.06943185,3,acc
9.41E+13,0.02873042,-0.10534488,0.1388637,3,acc
9.41E+13,0.08140286,-0.08140286,0.14844051,3,acc
9.41E+13,0.07182605,0,0.093373865,3,acc
9.41E+13,0.04070143,0.06943185,0.06464344,3,acc
9.41E+13,0.08140286,0.02633622,-0.074220255,3,acc
9.41E+13,0.06943185,0.059855044,-0.10295067,3,acc
9.41E+13,0.088585466,0.019153614,-0.10534488,3,acc
9.41E+13,0.090979666,-0.016759412,-0.06464344,3,acc
9.41E+13,0.07182605,-0.019153614,-0.059855044,3,acc
9.41E+13,0.10534488,0.004788403,0,3,acc
9.41E+13,0.02633622,-0.045489833,-0.019153614,3,acc
9.41E+13,0.1316811,-0.023942016,0.055066638,3,acc
9.41E+13,0.093373865,-0.004788403,0.050278235,3,acc
9.41E+13,0.11971009,0.02873042,0.04309563,3,acc
9.41E+13,0.1436521,0.045489833,0.055066638,3,acc
9.41E+13,0.05267244,0.15322891,0.02633622,3,acc
9.41E+13,0.09816227,0.08619126,0.02873042,3,acc
9.41E+13,0.08379706,0.088585466,-0.019153614,3,acc
9.41E+13,0.10055647,0.11971009,0.050278235,3,acc
9.41E+13,0.08379706,0.050278235,-0.07182605,3,acc
9.41E+13,0.06464344,0.02873042,-0.050278235,3,acc
9.41E+13,-0.011971008,0.021547815,-0.016759412,3,acc
9.41E+13,0.055066638,-0.016759412,0.007182605,3,acc
9.41E+13,0.12210429,0.06943185,-0.02633622,3,acc
9.41E+13,0.074220255,-0.06943185,0.016759412,3,acc
9.41E+13,0.12210429,0.004788403,-0.021547815,3,acc
9.41E+13,0.076614454,-0.11731588,-0.021547815,3,acc
9.41E+13,0.107739076,-0.059855044,0.06943185,3,acc
9.41E+13,0.08140286,-0.004788403,0.07182605,3,acc
9.41E+13,0.06464344,0.023942016,0.02633622,3,acc
9.41E+13,0.019153614,0.02633622,0.023942016,3,acc
9.41E+13,0.093373865,0.079008654,0.016759412,3,acc
9.41E+13,0.055066638,0.062249243,0.04309563,3,acc
9.41E+13,0.031124622,0.10295067,0.033518825,3,acc
9.41E+13,0.090979666,0.10534488,0,3,acc
9.41E+13,0.12928689,0.093373865,0.007182605,3,acc
9.41E+13,0.11252748,0.047884032,-0.009576807,3,acc
9.41E+13,0.04070143,0.031124622,-0.06703765,3,acc
9.41E+13,0.050278235,0.090979666,-0.095768064,3,acc
9.41E+13,0.10534488,0.016759412,-0.033518825,3,acc
9.41E+13,0.031124622,-0.062249243,-0.05267244,3,acc
9.41E+13,0.02873042,-0.04070143,-0.035913024,3,acc
9.41E+13,0.110133275,-0.04309563,0.05267244,3,acc
9.41E+13,0.19393034,-0.062249243,0.011971008,3,acc
9.41E+13,0.16519992,-0.093373865,0.076614454,3,acc
9.41E+13,0.090979666,-0.050278235,0.011971008,3,acc
9.41E+13,0.062249243,-0.021547815,0.009576807,3,acc
9.41E+13,0.11252748,-0.08619126,0.06943185,3,acc
9.41E+13,0.06464344,-0.17956513,0.088585466,3,acc
9.41E+13,0.011971008,-0.045489833,0.01436521,3,acc
9.41E+13,0.07182605,0.09816227,-0.021547815,3,acc
9.41E+13,0.10534488,0.002394202,-0.074220255,3,acc
