t,x,y,z,a,
6.06E+14,0.12928689,0.11971009,0.02873042,3,acc
6.06E+14,-0.06943185,-0.021547815,0.045489833,3,acc
6.06E+14,-0.011971008,0.047884032,0.035913024,3,acc
6.06E+14,-0.02873042,0,0.05746084,3,acc
6.06E+14,-0.038307227,0.107739076,0.06703765,3,acc
6.06E+14,0.023942016,0.04070143,0.016759412,3,acc
6.06E+14,0.01436521,0,0.004788403,3,acc
6.06E+14,0.059855044,-0.007182605,0.02633622,3,acc
6.06E+14,0.033518825,-0.06943185,0.019153614,3,acc
6.06E+14,0.019153614,-0.038307227,0.007182605,3,acc
6.06E+14,0.05746084,0.1412579,-0.035913024,3,acc
6.06E+14,0.019153614,0.02633622,-0.059855044,3,acc
6.06E+14,-0.050278235,-0.002394202,0.055066638,3,acc
6.06E+14,0,0.035913024,0.08379706,3,acc
6.06E+14,0.16280572,0.050278235,0.021547815,3,acc
6.06E+14,0.035913024,0.02633622,-0.04309563,3,acc
6.06E+14,0.002394202,-0.047884032,-0.062249243,3,acc
6.06E+14,0.035913024,-0.11252748,0.004788403,3,acc
6.06E+14,0.02873042,0,0.04070143,3,acc
6.06E+14,-0.079008654,0.10534488,0.009576807,3,acc
6.06E+14,-0.10055647,-0.019153614,0,3,acc
6.06E+14,-0.062249243,-0.002394202,0,3,acc
6.06E+14,0.023942016,0.038307227,0.009576807,3,acc
6.06E+14,0.009576807,-0.021547815,-0.023942016,3,acc
6.06E+14,0.002394202,0.01436521,-0.019153614,3,acc
6.06E+14,-0.004788403,0.011971008,0.02873042,3,acc
6.06E+14,0.019153614,-0.050278235,0,3,acc
6.06E+14,0.076614454,0.074220255,0.02873042,3,acc
6.06E+14,0.059855044,0,0.033518825,3,acc
6.06E+14,0.004788403,0.07182605,0.05267244,3,acc
6.06E+14,-0.009576807,-0.016759412,-0.021547815,3,acc
6.06E+14,-0.08140286,-0.033518825,-0.016759412,3,acc
6.06E+14,-0.011971008,-0.055066638,-0.019153614,3,acc
6.06E+14,0.007182605,0.016759412,-0.06703765,3,acc
6.06E+14,-0.06464344,0.002394202,-0.004788403,3,acc
6.06E+14,-0.06464344,0.016759412,0.01436521,3,acc
6.06E+14,0.01436521,-0.059855044,0.11971009,3,acc
6.06E+14,0.045489833,-0.02873042,-0.011971008,3,acc
6.06E+14,0.055066638,0.004788403,0.01436521,3,acc
6.06E+14,-0.009576807,0,-0.076614454,3,acc
6.06E+14,-0.009576807,0.007182605,-0.06943185,3,acc
6.06E+14,-0.10055647,-0.047884032,-0.05267244,3,acc
6.06E+14,-0.031124622,0.038307227,0.011971008,3,acc
6.06E+14,0.038307227,0.019153614,-0.016759412,3,acc
6.06E+14,0,0.05746084,0.021547815,3,acc
6.06E+14,0.023942016,-0.02873042,0.050278235,3,acc
6.06E+14,0.04309563,0.01436521,-0.04070143,3,acc
6.06E+14,-0.038307227,-0.002394202,-0.019153614,3,acc
6.06E+14,-0.007182605,-0.038307227,-0.02633622,3,acc
6.06E+14,-0.033518825,0.011971008,-0.076614454,3,acc
6.06E+14,0.023942016,-0.007182605,0,3,acc
6.06E+14,0.031124622,0.02873042,0.033518825,3,acc
6.06E+14,-0.002394202,0.04070143,-0.023942016,3,acc
6.06E+14,0.031124622,-0.033518825,0.021547815,3,acc
6.06E+14,0.011971008,-0.004788403,0.031124622,3,acc
6.06E+14,-0.021547815,0.02633622,-0.02873042,3,acc
6.06E+14,-0.035913024,0.050278235,0.004788403,3,acc
6.06E+14,-0.02633622,-0.050278235,-0.06703765,3,acc
6.06E+14,0.055066638,-0.062249243,-0.011971008,3,acc
6.06E+14,-0.021547815,-0.004788403,-0.007182605,3,acc
6.06E+14,-0.016759412,0.076614454,-0.002394202,3,acc
6.06E+14,-0.002394202,0.033518825,0.050278235,3,acc
6.06E+14,0.004788403,-0.02873042,-0.047884032,3,acc
