t,x,y,z,a,
9.93E+13,0.20829555,-0.11492168,0.021547815,3,acc
9.93E+13,0.19153613,-0.055066638,-0.055066638,3,acc
9.93E+13,0.21547815,-0.09816227,-0.007182605,3,acc
9.93E+13,0.2873042,0.02873042,-0.045489833,3,acc
9.93E+13,0.24899697,0.08619126,-0.021547815,3,acc
9.93E+13,0.12689269,0.035913024,0.031124622,3,acc
9.93E+13,0.10295067,0.12210429,0.07182605,3,acc
9.93E+13,0.02633622,0.16998832,-0.050278235,3,acc
9.93E+13,0.079008654,0.11252748,-0.02633622,3,acc
9.93E+13,0.033518825,0.08619126,0.004788403,3,acc
9.93E+13,0.06703765,0.035913024,0.090979666,3,acc
9.93E+13,0.05746084,-0.090979666,0.1604115,3,acc
9.93E+13,0.22026655,-0.1604115,0.045489833,3,acc
9.93E+13,0.15562311,-0.076614454,0.12210429,3,acc
9.93E+13,0.009576807,-0.11731588,0.016759412,3,acc
9.93E+13,-0.007182605,-0.14844051,0.10295067,3,acc
9.93E+13,0.002394202,-0.17477672,0.12449849,3,acc
9.93E+13,0.1388637,-0.18435353,0.06943185,3,acc
9.93E+13,0.20590134,-0.20829555,-0.011971008,3,acc
9.93E+13,0.15322891,-0.22026655,-0.002394202,3,acc
9.93E+13,0.16280572,-0.22266077,0.021547815,3,acc
9.93E+13,0.059855044,-0.22984336,0.11971009,3,acc
9.93E+13,0.04070143,-0.23463176,0.1316811,3,acc
9.93E+13,0.1436521,-0.29448682,0.19632454,3,acc
9.93E+13,0.107739076,-0.18674773,0.16998832,3,acc
9.93E+13,0.05267244,-0.21547815,0.07182605,3,acc
9.93E+13,0.031124622,-0.15562311,0.07182605,3,acc
9.93E+13,0.1604115,-0.14844051,-0.016759412,3,acc
9.93E+13,0.17717093,-0.12210429,0.05746084,3,acc
9.93E+13,0.12928689,-0.10295067,0.04070143,3,acc
9.93E+13,0.107739076,-0.16519992,0.090979666,3,acc
9.93E+13,0.059855044,-0.10295067,0.107739076,3,acc
9.93E+13,0.002394202,-0.12449849,0.035913024,3,acc
9.93E+13,0.06943185,-0.055066638,0.090979666,3,acc
9.93E+13,0.17956513,-0.050278235,-0.004788403,3,acc
9.93E+13,0.16759412,0.04070143,-0.031124622,3,acc
9.93E+13,0.17956513,0.011971008,0.05267244,3,acc
9.93E+13,0.15562311,0.09816227,0.074220255,3,acc
9.93E+13,0.23223756,0.10534488,0.021547815,3,acc
9.93E+13,0.23702596,-0.002394202,-0.055066638,3,acc
9.93E+13,0.3184288,0.076614454,-0.04070143,3,acc
9.93E+13,0.10295067,0.090979666,0.12210429,3,acc
9.93E+13,0.050278235,0.05267244,0.11731588,3,acc
9.93E+13,0.22026655,0.08140286,0.002394202,3,acc
9.93E+13,0.22026655,0.08619126,-0.047884032,3,acc
9.93E+13,0.11492168,0.01436521,0.02633622,3,acc
9.93E+13,0.11492168,-0.01436521,0.05746084,3,acc
9.93E+13,0.1436521,-0.06464344,0.10295067,3,acc
9.93E+13,0.1412579,-0.004788403,0.002394202,3,acc
9.93E+13,0.12210429,0.011971008,-0.12928689,3,acc
9.93E+13,0.19632454,-0.031124622,-0.21547815,3,acc
9.93E+13,0.1364695,-0.023942016,-0.20111294,3,acc
9.93E+13,0.1412579,0.009576807,-0.1340753,3,acc
9.93E+13,0.21787235,-0.045489833,-0.038307227,3,acc
9.93E+13,0.16998832,-0.02873042,0.095768064,3,acc
9.93E+13,0.1436521,-0.06464344,0.08619126,3,acc
9.93E+13,0.1604115,-0.14604631,0.10295067,3,acc
9.93E+13,0.18914193,0.011971008,0.11252748,3,acc
9.93E+13,0.1364695,0.047884032,0.035913024,3,acc
9.93E+13,0.25617957,0.055066638,-0.04309563,3,acc
9.93E+13,0.17956513,-0.021547815,0.031124622,3,acc
9.93E+13,0.1340753,0.05267244,0.12449849,3,acc
9.93E+13,0.12689269,0.047884032,0.12689269,3,acc
9.93E+13,0.10534488,0.090979666,0.090979666,3,acc
9.93E+13,0.06703765,0.031124622,0.10055647,3,acc
9.93E+13,0.1412579,0.062249243,-0.019153614,3,acc
9.93E+13,0.16998832,0.016759412,0.05267244,3,acc
9.93E+13,-0.035913024,0.09816227,0.11252748,3,acc
9.93E+13,0.19632454,0.038307227,0.019153614,3,acc
9.93E+13,0.19871874,0.045489833,-0.110133275,3,acc
9.93E+13,0.11731588,-0.009576807,0.02873042,3,acc
9.93E+13,0.11731588,-0.10055647,0,3,acc
9.93E+13,0.10055647,-0.045489833,-0.035913024,3,acc
9.93E+13,0.050278235,-0.1412579,-0.021547815,3,acc
9.93E+13,0.1388637,-0.16280572,-0.009576807,3,acc
9.93E+13,0.15083471,-0.1604115,0.02633622,3,acc
9.93E+13,0.090979666,-0.05746084,0.10295067,3,acc
9.93E+13,0.035913024,-0.1388637,0.093373865,3,acc
9.93E+13,0.12928689,-0.1340753,-0.002394202,3,acc
9.93E+13,0.1388637,-0.16759412,0.002394202,3,acc
9.93E+13,0.045489833,-0.19632454,-0.01436521,3,acc
9.93E+13,0.031124622,-0.18435353,0.023942016,3,acc
9.93E+13,0.002394202,-0.047884032,0.05267244,3,acc
9.93E+13,-0.007182605,-0.093373865,0.04309563,3,acc
9.93E+13,0.016759412,-0.090979666,0.035913024,3,acc
9.93E+13,0.04070143,-0.17717093,-0.023942016,3,acc
9.93E+13,0.016759412,-0.07182605,0.06464344,3,acc
9.93E+13,-0.004788403,-0.088585466,0.090979666,3,acc
9.93E+13,0.088585466,-0.1340753,0.11252748,3,acc
9.93E+13,0.11252748,-0.07182605,0.11492168,3,acc
9.93E+13,0.1388637,-0.04070143,0.10055647,3,acc
9.93E+13,0.05746084,-0.090979666,0.19153613,3,acc
9.93E+13,0.009576807,0.016759412,0.29209262,3,acc
9.93E+13,0.12210429,-0.011971008,0.19871874,3,acc
9.93E+13,0.24660277,-0.002394202,0.19153613,3,acc
9.93E+13,0.10295067,0.02873042,0.22744916,3,acc
9.93E+13,-0.009576807,-0.08140286,0.2873042,3,acc
9.93E+13,-0.05746084,-0.07182605,0.20829555,3,acc
9.93E+13,-0.1412579,-0.05746084,0.076614454,3,acc
9.93E+13,-0.12449849,-0.10534488,0.08140286,3,acc
9.93E+13,-0.002394202,-0.079008654,-0.01436521,3,acc
9.93E+13,0.002394202,-0.093373865,-0.031124622,3,acc
9.93E+13,-0.10055647,-0.14844051,0.031124622,3,acc
9.93E+13,0.050278235,-0.08140286,-0.10055647,3,acc
9.93E+13,-0.019153614,-0.11731588,-0.050278235,3,acc
9.93E+13,-0.062249243,-0.02873042,-0.04070143,3,acc
9.93E+13,-0.29209262,-0.01436521,-0.079008654,3,acc
9.93E+13,-0.51475334,0.033518825,-0.050278235,3,acc
9.93E+13,-0.5770026,-0.1604115,0.031124622,3,acc
9.93E+13,-0.6991069,-0.033518825,0.093373865,3,acc
9.93E+13,-0.45010993,0.01436521,0.07182605,3,acc
9.93E+13,-0.39264908,0.059855044,0.22744916,3,acc
9.93E+13,-0.45729253,0.16519992,0.17956513,3,acc
9.93E+13,-0.521936,0.17477672,0.074220255,3,acc
9.93E+13,-0.7589619,0.21547815,0.095768064,3,acc
9.93E+13,-0.94810385,0.19393034,-0.062249243,3,acc
9.93E+13,-0.9983821,0.23463176,-0.079008654,3,acc
9.93E+13,-1.103727,0.28491,0.15322891,3,acc
9.93E+13,-1.4149733,0.4213795,0.29448682,3,acc
9.93E+13,-1.6160861,0.44771573,0.093373865,3,acc
9.93E+13,-1.5370775,0.2801216,-0.033518825,3,acc
9.93E+13,-1.6352397,0.4237737,-0.088585466,3,acc
9.93E+13,-1.7645266,0.7589619,-0.19871874,3,acc
9.93E+13,-1.7764976,0.7038953,-0.055066638,3,acc
9.93E+13,-1.9416976,0.6440403,-0.39983168,3,acc
9.93E+13,-1.8746599,0.78050977,-0.79966336,3,acc
9.93E+13,-1.7549498,0.8523358,-0.6943185,3,acc
9.93E+13,-1.7310078,0.7182605,-0.545878,3,acc
9.93E+13,-1.5729905,0.45010993,-0.37588966,3,acc
9.93E+13,-1.4221559,0.33758244,-0.49799395,3,acc
9.93E+13,-1.3215994,0.46686932,-0.62967503,3,acc
9.93E+13,-0.94331545,-0.3184288,-0.47165772,3,acc
9.93E+13,-0.78050977,-0.51235914,-0.1412579,3,acc
9.93E+13,-1.043872,-0.5315128,-0.260968,3,acc
9.93E+13,-1.1587936,-0.50517654,-0.20111294,3,acc
9.93E+13,-0.7086837,-0.6991069,-0.36391866,3,acc
9.93E+13,-0.51235914,-0.82360536,-0.19871874,3,acc
9.93E+13,-0.61291564,-1.4915876,-0.18195933,3,acc
9.93E+13,-1.412579,-1.0151415,-0.19871874,3,acc
