t,x,y,z,a,
6.03E+14,-0.24181437,-1.8962077,-0.89782566,3,acc
6.03E+14,-0.02633622,-0.079008654,-0.033518825,3,acc
6.03E+14,-0.038307227,-0.11971009,-0.02873042,3,acc
6.03E+14,0.079008654,0.011971008,-0.002394202,3,acc
6.03E+14,0.035913024,-0.007182605,0,3,acc
6.03E+14,0.04070143,0.06464344,-0.033518825,3,acc
6.03E+14,0.11492168,-0.076614454,0.055066638,3,acc
6.03E+14,-0.02873042,0.011971008,-0.045489833,3,acc
6.03E+14,0.01436521,0.02633622,-0.045489833,3,acc
6.03E+14,0.05267244,-0.011971008,-0.02633622,3,acc
6.03E+14,0.08140286,-0.002394202,0.009576807,3,acc
6.03E+14,0.031124622,-0.02873042,0.019153614,3,acc
6.03E+14,0.09816227,0.04070143,0.033518825,3,acc
6.03E+14,0.02873042,-0.011971008,0.019153614,3,acc
6.03E+14,0.033518825,-0.04309563,0.02873042,3,acc
6.03E+14,0.07182605,0.055066638,-0.04309563,3,acc
6.03E+14,0.107739076,-0.021547815,-0.033518825,3,acc
6.03E+14,0.05746084,0.09816227,0.016759412,3,acc
6.03E+14,0.110133275,0.035913024,0.007182605,3,acc
6.03E+14,-0.019153614,-0.04070143,-0.02633622,3,acc
6.03E+14,0.12689269,0.090979666,-0.033518825,3,acc
6.03E+14,0.050278235,0.019153614,-0.004788403,3,acc
6.03E+14,0.033518825,-0.059855044,-0.016759412,3,acc
6.03E+14,0.047884032,0,0.011971008,3,acc
6.03E+14,0.08140286,0.01436521,0.038307227,3,acc
6.03E+14,0.05267244,0.059855044,-0.009576807,3,acc
6.03E+14,0.062249243,0.04070143,0.01436521,3,acc
6.03E+14,0.10055647,0.05746084,0.019153614,3,acc
6.03E+14,0.023942016,0.033518825,0,3,acc
6.03E+14,0.011971008,-0.1436521,-0.04309563,3,acc
6.03E+14,0,0,-0.06464344,3,acc
6.03E+14,0.076614454,-0.093373865,-0.002394202,3,acc
6.03E+14,0.107739076,0.04070143,-0.02873042,3,acc
6.03E+14,0.07182605,-0.050278235,-0.019153614,3,acc
6.03E+14,0.1364695,0.007182605,0.009576807,3,acc
6.03E+14,0.02873042,0.021547815,0.05267244,3,acc
6.03E+14,0.002394202,0.02873042,0.002394202,3,acc
6.03E+14,0.04309563,-0.06464344,0.011971008,3,acc
6.03E+14,-0.02633622,-0.107739076,0.021547815,3,acc
6.03E+14,0.076614454,-0.004788403,-0.011971008,3,acc
6.03E+14,0.035913024,0.038307227,-0.033518825,3,acc
6.03E+14,0.08379706,0.01436521,-0.02633622,3,acc
