t,x,y,z,a,
9.11E+12,0.007182605,-0.019153614,0,3,acc
9.11E+12,-6.859388,0.079008654,-6.0142345,3,acc
9.11E+12,0.06703765,0.04070143,-0.011971008,3,acc
9.11E+12,0.033518825,0.035913024,-0.019153614,3,acc
9.11E+12,0.088585466,0.047884032,0,3,acc
9.11E+12,0.06703765,0.007182605,-0.01436521,3,acc
9.11E+12,0.079008654,-0.011971008,0,3,acc
9.11E+12,0.021547815,0.009576807,-0.019153614,3,acc
9.11E+12,0.08619126,0.11731588,0.095768064,3,acc
9.11E+12,0.05267244,0.047884032,-0.035913024,3,acc
9.11E+12,0.079008654,0.019153614,0.050278235,3,acc
9.11E+12,0.074220255,0.02633622,0.033518825,3,acc
9.11E+12,0.02873042,0.007182605,-0.01436521,3,acc
9.11E+12,0.062249243,0.023942016,-0.011971008,3,acc
9.11E+12,0.06464344,0.11492168,-0.023942016,3,acc
9.11E+12,-0.004788403,0.076614454,0.016759412,3,acc
9.11E+12,0.062249243,0.023942016,-0.016759412,3,acc
9.11E+12,0.035913024,-0.04070143,0,3,acc
9.11E+12,0.007182605,-0.01436521,0.021547815,3,acc
9.11E+12,0.06703765,0.01436521,0.016759412,3,acc
9.11E+12,0.04070143,-0.033518825,0.019153614,3,acc
9.11E+12,0.05267244,-0.02873042,0.107739076,3,acc
9.11E+12,0.06943185,-0.055066638,0.002394202,3,acc
9.11E+12,0.074220255,-0.055066638,-0.02633622,3,acc
9.11E+12,0.090979666,-0.10295067,0,3,acc
9.11E+12,-0.002394202,-0.04309563,0.023942016,3,acc
9.11E+12,0.02633622,-0.002394202,0.011971008,3,acc
9.11E+12,0.093373865,-0.06943185,0.007182605,3,acc
9.11E+12,0.074220255,-0.10534488,0.045489833,3,acc
9.11E+12,0.08619126,-0.1364695,0.011971008,3,acc
9.11E+12,0.11731588,-0.007182605,-0.004788403,3,acc
9.11E+12,0.031124622,-0.10055647,-0.021547815,3,acc
9.11E+12,0.05267244,-0.088585466,-0.033518825,3,acc
9.11E+12,0.1436521,-0.12210429,0.004788403,3,acc
9.11E+12,0.10055647,-0.076614454,-0.050278235,3,acc
9.11E+12,0.06464344,-0.16280572,-0.04309563,3,acc
9.11E+12,0.06943185,-0.08140286,-0.050278235,3,acc
9.11E+12,0.076614454,-0.06703765,0.05746084,3,acc
9.11E+12,0.06943185,-0.009576807,-0.023942016,3,acc
9.11E+12,0.038307227,-0.050278235,-0.02633622,3,acc
9.11E+12,-0.021547815,0,-0.062249243,3,acc
9.11E+12,-0.093373865,-0.011971008,-0.11971009,3,acc
9.11E+12,-0.10055647,-0.110133275,0,3,acc
9.11E+12,-0.04070143,-0.11252748,0.016759412,3,acc
9.11E+12,-0.047884032,-0.055066638,0.06464344,3,acc
9.11E+12,0.01436521,0.07182605,0.007182605,3,acc
9.11E+12,-0.062249243,-0.009576807,0.019153614,3,acc
9.11E+12,-0.033518825,-0.02873042,-0.045489833,3,acc
9.11E+12,-0.08619126,0.062249243,-0.04309563,3,acc
9.11E+12,-0.019153614,0.095768064,0.002394202,3,acc
9.11E+12,-0.002394202,0.11492168,0.031124622,3,acc
9.11E+12,0.011971008,0.11971009,0.050278235,3,acc
9.11E+12,0.004788403,0.1316811,0.038307227,3,acc
9.11E+12,0.002394202,0.12210429,0.050278235,3,acc
9.11E+12,0,0.05267244,-0.033518825,3,acc
9.11E+12,0.016759412,0.12210429,0.035913024,3,acc
9.11E+12,-0.055066638,0.16759412,0.06464344,3,acc
9.11E+12,-0.016759412,0.12689269,-0.02633622,3,acc
9.11E+12,0.021547815,0.05267244,-0.047884032,3,acc
9.11E+12,0.023942016,0.045489833,-0.047884032,3,acc
