t,x,y,z,a,
5.21E+13,3.8977604,-6.6989765,-0.9840169,3,acc
5.21E+13,-0.01436521,0.079008654,0.02873042,3,acc
5.21E+13,-0.050278235,-0.002394202,0.02873042,3,acc
5.21E+13,-0.002394202,-0.016759412,0.06703765,3,acc
5.21E+13,-0.047884032,-0.004788403,0.06703765,3,acc
5.21E+13,-0.007182605,-0.04309563,0.045489833,3,acc
5.21E+13,-0.038307227,0.011971008,0.04070143,3,acc
5.21E+13,-0.021547815,-0.02873042,0.07182605,3,acc
5.21E+13,0.019153614,-0.04070143,0.04070143,3,acc
5.21E+13,0.002394202,-0.01436521,0.050278235,3,acc
5.21E+13,0.007182605,-0.016759412,-0.007182605,3,acc
5.21E+13,-0.002394202,-0.011971008,0.01436521,3,acc
5.21E+13,0.059855044,0.009576807,-0.033518825,3,acc
5.21E+13,0.08619126,-0.016759412,0.062249243,3,acc
5.21E+13,0,-0.002394202,0.05267244,3,acc
5.21E+13,0.021547815,0.02873042,0.079008654,3,acc
5.21E+13,0.002394202,-0.007182605,0.033518825,3,acc
5.21E+13,0,-0.06703765,0.031124622,3,acc
5.21E+13,0.045489833,-0.05746084,0.074220255,3,acc
5.21E+13,-0.02633622,-0.031124622,0.02633622,3,acc
5.21E+13,-0.004788403,-0.05746084,0.055066638,3,acc
5.21E+13,0.04070143,-0.021547815,-0.002394202,3,acc
5.21E+13,-0.02873042,-0.074220255,0.01436521,3,acc
5.21E+13,-0.011971008,-0.004788403,0.02873042,3,acc
5.21E+13,0.05746084,-0.06943185,0.04070143,3,acc
5.21E+13,0.021547815,-0.007182605,0.011971008,3,acc
5.21E+13,-0.016759412,0.004788403,0.033518825,3,acc
5.21E+13,0.019153614,-0.02633622,0.033518825,3,acc
5.21E+13,0.02873042,0.004788403,0.047884032,3,acc
5.21E+13,-0.038307227,0.02633622,0.05746084,3,acc
5.21E+13,-0.047884032,-0.090979666,-0.011971008,3,acc
5.21E+13,-0.050278235,-0.09816227,0.019153614,3,acc
5.21E+13,0.02633622,-0.033518825,0,3,acc
5.21E+13,0.06464344,0,0.050278235,3,acc
5.21E+13,0,-0.06464344,0.045489833,3,acc
5.21E+13,0.07182605,0.04309563,0.035913024,3,acc
5.21E+13,0.02873042,-0.033518825,0.045489833,3,acc
5.21E+13,0.019153614,-0.090979666,0.06464344,3,acc
5.21E+13,-0.004788403,-0.019153614,-0.004788403,3,acc
5.21E+13,-0.05267244,-0.01436521,0.06943185,3,acc
5.21E+13,0.07182605,-0.07182605,0.031124622,3,acc
5.21E+13,0.023942016,-0.06943185,0.05746084,3,acc
5.21E+13,0.007182605,0,0.016759412,3,acc
5.21E+13,-0.019153614,-0.055066638,0.016759412,3,acc
5.21E+13,0.011971008,-0.019153614,0.023942016,3,acc
5.21E+13,0.047884032,-0.035913024,0.004788403,3,acc
5.21E+13,-0.011971008,-0.035913024,0.055066638,3,acc
5.21E+13,0.05267244,-0.019153614,0.019153614,3,acc
5.21E+13,0.04309563,0.04070143,0.004788403,3,acc
5.21E+13,-0.007182605,-0.033518825,0.02633622,3,acc
5.21E+13,0.02633622,-0.059855044,0.06943185,3,acc
5.21E+13,0.047884032,-0.05267244,0.038307227,3,acc
5.21E+13,-0.007182605,-0.023942016,0.01436521,3,acc
5.21E+13,-0.04309563,0.002394202,0.023942016,3,acc
5.21E+13,0.04070143,0.01436521,0.059855044,3,acc
5.21E+13,-0.04309563,-0.004788403,-0.009576807,3,acc
5.21E+13,-0.021547815,0.021547815,0.02873042,3,acc
5.21E+13,0.06943185,-0.02873042,0.035913024,3,acc
5.21E+13,0.01436521,-0.033518825,0.021547815,3,acc
5.21E+13,-0.023942016,-0.062249243,0.06464344,3,acc
5.21E+13,0.011971008,-0.062249243,0.047884032,3,acc
5.21E+13,0.05267244,-0.050278235,0.05746084,3,acc
5.21E+13,0.055066638,0.02633622,0.033518825,3,acc
