t,x,y,z,a,
9.05E+13,-6.715736,-0.011971008,-9.143456,3,acc
9.05E+13,0.15083471,-0.06703765,0.055066638,3,acc
9.05E+13,0.18435353,-0.1388637,0.009576807,3,acc
9.05E+13,0.05267244,0.007182605,-0.11252748,3,acc
9.05E+13,0.08379706,0.033518825,-0.1388637,3,acc
9.05E+13,0.1436521,-0.019153614,-0.02873042,3,acc
9.05E+13,0.06464344,-0.095768064,-0.08619126,3,acc
9.05E+13,0.055066638,-0.050278235,-0.08619126,3,acc
9.05E+13,0.06464344,0.055066638,-0.06943185,3,acc
9.05E+13,0.12928689,0.076614454,-0.11252748,3,acc
9.05E+13,0.059855044,0.031124622,0.05267244,3,acc
9.05E+13,0.06703765,0.033518825,0.007182605,3,acc
9.05E+13,0.016759412,0.090979666,-0.007182605,3,acc
9.05E+13,0.10295067,0.08619126,-0.004788403,3,acc
9.05E+13,0.04309563,0.004788403,-0.031124622,3,acc
9.05E+13,-0.06703765,0,-0.02633622,3,acc
9.05E+13,-0.02633622,-0.05267244,-0.016759412,3,acc
9.05E+13,0.009576807,-0.074220255,-0.019153614,3,acc
9.05E+13,0.021547815,0,-0.06464344,3,acc
9.05E+13,0.076614454,0.009576807,0.023942016,3,acc
9.05E+13,0.110133275,0.05746084,-0.023942016,3,acc
9.05E+13,0.06943185,0.05267244,-0.031124622,3,acc
9.05E+13,-0.002394202,0.04309563,-0.10055647,3,acc
9.05E+13,0.002394202,0.02873042,-0.12689269,3,acc
9.05E+13,0.21547815,0.009576807,-0.059855044,3,acc
9.05E+13,0.19632454,-0.11971009,0.007182605,3,acc
9.05E+13,0.01436521,-0.06464344,0.02633622,3,acc
9.05E+13,0.055066638,-0.002394202,-0.04070143,3,acc
9.05E+13,0.076614454,-0.02873042,-0.009576807,3,acc
9.05E+13,0.107739076,-0.074220255,0.007182605,3,acc
9.05E+13,0,0.04309563,-0.05746084,3,acc
9.05E+13,0.050278235,0.02873042,-0.023942016,3,acc
9.05E+13,0.06464344,0.05746084,-0.021547815,3,acc
9.05E+13,0.033518825,0.045489833,-0.02873042,3,acc
9.05E+13,-0.033518825,-0.002394202,0.016759412,3,acc
9.05E+13,0.011971008,0.05267244,0.004788403,3,acc
9.05E+13,-0.035913024,-0.021547815,-0.12928689,3,acc
9.05E+13,0.10534488,0.047884032,0.01436521,3,acc
9.05E+13,0.09816227,-0.08140286,-0.033518825,3,acc
9.05E+13,0.090979666,-0.050278235,0,3,acc
9.05E+13,0.019153614,-0.079008654,0.02633622,3,acc
9.05E+13,0.16280572,-0.11971009,0.050278235,3,acc
9.05E+13,0.1604115,-0.11971009,0.033518825,3,acc
9.05E+13,0.059855044,-0.004788403,-0.088585466,3,acc
9.05E+13,0.095768064,0.055066638,-0.15801731,3,acc
9.05E+13,0.02633622,0.1412579,-0.15562311,3,acc
9.05E+13,0.059855044,0.11971009,-0.031124622,3,acc
9.05E+13,0.1436521,0.059855044,0.023942016,3,acc
9.05E+13,-0.004788403,-0.02633622,-0.033518825,3,acc
9.05E+13,0.02873042,0.06703765,0.019153614,3,acc
9.05E+13,0.05267244,0.011971008,-0.033518825,3,acc
9.05E+13,0.04309563,-0.088585466,-0.04309563,3,acc
9.05E+13,0.08140286,-0.04070143,0.011971008,3,acc
9.05E+13,0.05267244,0.019153614,-0.002394202,3,acc
9.05E+13,0.08379706,0.011971008,-0.009576807,3,acc
9.05E+13,0.074220255,0.007182605,0.035913024,3,acc
9.05E+13,0.1412579,0,-0.007182605,3,acc
9.05E+13,0.074220255,0.062249243,-0.01436521,3,acc
9.05E+13,0.05746084,0.02633622,0.038307227,3,acc
9.05E+13,0.19871874,-0.035913024,-0.035913024,3,acc
9.05E+13,0.047884032,0.059855044,-0.02633622,3,acc
9.05E+13,0.05746084,0.002394202,-0.04309563,3,acc
9.05E+13,0.08619126,0.033518825,-0.07182605,3,acc
9.05E+13,0.09816227,0.05746084,-0.093373865,3,acc
9.05E+13,0.055066638,0.007182605,-0.110133275,3,acc
9.05E+13,0.10534488,0.11492168,-0.08379706,3,acc
9.05E+13,0.14844051,0.18195933,-0.06943185,3,acc
9.05E+13,0.016759412,0.038307227,-0.11492168,3,acc
9.05E+13,-0.090979666,0.062249243,-0.06703765,3,acc
9.05E+13,0.023942016,0.1388637,0.016759412,3,acc
9.05E+13,0.21068975,-0.04309563,0.06943185,3,acc
9.05E+13,0.1436521,-0.06464344,-0.05746084,3,acc
9.05E+13,0.007182605,-0.021547815,-0.095768064,3,acc
9.05E+13,0.06703765,-0.02873042,-0.11492168,3,acc
9.05E+13,0.062249243,-0.02633622,-0.05746084,3,acc
9.05E+13,0.031124622,-0.047884032,-0.007182605,3,acc
9.05E+13,0.002394202,0.04309563,-0.08140286,3,acc
9.05E+13,0.12928689,-0.021547815,-0.011971008,3,acc
9.05E+13,0.11731588,-0.004788403,0.045489833,3,acc
9.05E+13,0.10055647,-0.023942016,0.08140286,3,acc
9.05E+13,0.055066638,0.02873042,0.07182605,3,acc
9.05E+13,0.06703765,-0.04309563,0.08140286,3,acc
9.05E+13,0.08379706,-0.10295067,0.009576807,3,acc
