t,x,y,z,a,
2.30E+12,25.199999,4.08,-7.3799996,3,mgm
2.30E+12,24.96,-1.68,8.58,3,mgm
2.30E+12,24.9,-8.16,24.18,3,mgm
2.30E+12,24.6,-15.299999,39.12,3,mgm
2.30E+12,25.74,-15.78,38.46,3,mgm
2.30E+12,25.92,-16.8,37.26,3,mgm
2.30E+12,26.58,-16.92,36.36,3,mgm
2.30E+12,27.72,-16.92,35.399998,3,mgm
2.30E+12,27.96,-17.16,34.26,3,mgm
2.30E+12,28.74,-16.44,34.14,3,mgm
2.30E+12,29.16,-15.66,33.899998,3,mgm
2.30E+12,29.76,-14.82,33.84,3,mgm
2.30E+12,30.599998,-13.98,34.38,3,mgm
2.30E+12,30.84,-13.74,34.079998,3,mgm
2.30E+12,31.8,-13.32,33.48,3,mgm
2.30E+12,32.82,-13.08,32.579998,3,mgm
2.30E+12,33.719997,-12.599999,31.38,3,mgm
2.30E+12,35.04,-12,30.9,3,mgm
2.30E+12,35.46,-11.7,30.42,3,mgm
2.30E+12,35.579998,-11.28,29.939999,3,mgm
2.30E+12,35.82,-11.16,29.88,3,mgm
2.30E+12,35.399998,-10.98,29.34,3,mgm
2.30E+12,35.7,-10.86,28.859999,3,mgm
2.30E+12,35.34,-11.16,28.56,3,mgm
2.30E+12,35.399998,-11.5199995,28.619999,3,mgm
2.30E+12,35.7,-11.94,28.32,3,mgm
2.30E+12,34.38,-12.78,28.74,3,mgm
2.30E+12,33.899998,-13.62,29.22,3,mgm
2.30E+12,32.76,-14.4,28.98,3,mgm
2.30E+12,32.34,-15,29.34,3,mgm
2.30E+12,32.1,-15.839999,29.039999,3,mgm
2.30E+12,32.219997,-16.199999,28.68,3,mgm
2.30E+12,32.1,-17.1,28.019999,3,mgm
2.30E+12,32.04,-17.58,27.3,3,mgm
2.30E+12,31.679998,-18.18,26.64,3,mgm
2.30E+12,31.26,-19.199999,25.68,3,mgm
2.30E+12,30.96,-20.039999,24.84,3,mgm
2.30E+12,30.179998,-21.779999,23.279999,3,mgm
2.30E+12,30.42,-22.98,21.96,3,mgm
