t,x,y,z,a,
1.59E+14,-2.1188686,-0.36152446,-0.9648633,3,acc
1.59E+14,-4.7381253,-6.5984197,-5.0996494,3,acc
1.59E+14,-0.8451532,-0.10055647,0.12449849,3,acc
1.59E+14,-0.78050977,-0.016759412,0.17717093,3,acc
1.59E+14,-0.78529817,0.07182605,0.20590134,3,acc
1.59E+14,-0.7062895,0.12210429,0.22984336,3,acc
1.59E+14,-0.6991069,0.074220255,0.17717093,3,acc
1.59E+14,-0.62488663,0.055066638,0.12689269,3,acc
1.59E+14,-0.60094464,0.36391866,0.093373865,3,acc
1.59E+14,-0.47405192,0.50517654,0.10295067,3,acc
1.59E+14,-0.50996494,0.5506664,0.17717093,3,acc
1.59E+14,-0.46926352,0.6560113,0.055066638,3,acc
1.59E+14,-0.46447513,0.7350199,0.088585466,3,acc
1.59E+14,-0.5506664,0.7637503,-0.074220255,3,acc
1.59E+14,-0.59615624,0.6584055,-0.023942016,3,acc
1.59E+14,-0.5434838,0.7038953,-0.05267244,3,acc
1.59E+14,-0.58897364,0.6775591,-0.079008654,3,acc
1.59E+14,-0.5506664,0.6392518,-0.1316811,3,acc
1.59E+14,-0.5674258,0.5386954,-0.10295067,3,acc
1.59E+14,-0.5267244,0.49559975,-0.17477672,3,acc
1.59E+14,-0.5626374,0.37349546,-0.24899697,3,acc
1.59E+14,-0.49081135,0.21308395,-0.2753332,3,acc
1.59E+14,-0.4237737,0.076614454,-0.29688102,3,acc
1.59E+14,-0.35673606,0.05746084,-0.33997664,3,acc
1.59E+14,-0.34715924,0.023942016,-0.37588966,3,acc
1.59E+14,-0.30406362,-0.10534488,-0.47165772,3,acc
1.59E+14,-0.2657564,-0.16998832,-0.47884035,3,acc
1.59E+14,-0.23942018,-0.23942018,-0.47405192,3,acc
1.59E+14,-0.19153613,-0.17717093,-0.5291186,3,acc
1.59E+14,-0.045489833,-0.21308395,-0.557849,3,acc
1.59E+14,-0.045489833,-0.12449849,-0.6344634,3,acc
1.59E+14,-0.02873042,-0.062249243,-0.7422025,3,acc
1.59E+14,-0.023942016,0.023942016,-0.81163436,3,acc
1.59E+14,0,-0.004788403,-0.93373865,3,acc
1.59E+14,0.009576807,-0.079008654,-0.9696517,3,acc
1.59E+14,0.007182605,0.021547815,-1.0342951,3,acc
1.59E+14,0.12689269,-0.009576807,-0.7110779,3,acc
1.59E+14,0.15083471,-0.088585466,-0.51714754,3,acc
1.59E+14,0.17477672,-0.088585466,-0.45010993,3,acc
1.59E+14,0.23463176,-0.14604631,-0.4285621,3,acc
1.59E+14,0.25617957,-0.11971009,-0.45968673,3,acc
1.59E+14,0.272939,-0.12449849,-0.4165911,3,acc
1.59E+14,0.3184288,-0.12928689,-0.40462008,3,acc
1.59E+14,0.36391866,-0.09816227,-0.4309563,3,acc
1.59E+14,0.36631286,-0.17238252,-0.3854665,3,acc
1.59E+14,0.41180268,-0.19632454,-0.30645782,3,acc
1.59E+14,0.40701428,-0.14604631,-0.38307226,3,acc
1.59E+14,0.51714754,-0.18914193,-0.34715924,3,acc
1.59E+14,0.45729253,-0.076614454,-0.34955344,3,acc
1.59E+14,0.4405331,-0.1412579,-0.4213795,3,acc
1.59E+14,0.4285621,-0.11492168,-0.4165911,3,acc
1.59E+14,0.45968673,-0.1436521,-0.4189853,3,acc
1.59E+14,0.48602295,-0.1316811,-0.30645782,3,acc
1.59E+14,0.45250413,-0.08379706,-0.25378537,3,acc
1.59E+14,0.4357447,-0.15801731,-0.19393034,3,acc
1.59E+14,0.39743748,-0.12210429,-0.21308395,3,acc
1.59E+14,0.36391866,-0.1340753,-0.12449849,3,acc
1.59E+14,0.37828386,-0.10295067,-0.12449849,3,acc
1.59E+14,0.40940848,-0.14844051,-0.1436521,3,acc
1.59E+14,0.32321724,-0.110133275,-0.15083471,3,acc
1.59E+14,0.33039984,-0.10534488,-0.06943185,3,acc
1.59E+14,0.34715924,-0.074220255,0,3,acc
1.59E+14,0.29448682,-0.11731588,0.04309563,3,acc
1.59E+14,0.3184288,-0.019153614,0.062249243,3,acc
1.59E+14,0.23942018,-0.076614454,0.095768064,3,acc
1.59E+14,0.30166942,-0.088585466,0.16998832,3,acc
1.59E+14,0.2825158,-0.11971009,0.17477672,3,acc
1.59E+14,0.2705448,-0.1436521,0.21787235,3,acc
1.59E+14,0.2681506,-0.19153613,0.20350714,3,acc
1.59E+14,0.21068975,-0.22266077,0.20111294,3,acc
1.59E+14,0.1388637,-0.16998832,0.29927522,3,acc
1.59E+14,0.1364695,-0.17717093,0.34715924,3,acc
1.59E+14,0.16759412,-0.08140286,0.34715924,3,acc
1.59E+14,0.11971009,-0.047884032,0.3184288,3,acc
1.59E+14,0.10295067,-0.07182605,0.34955344,3,acc
1.59E+14,0.11252748,-0.045489833,0.39504328,3,acc
1.59E+14,0.1340753,-0.02873042,0.44771573,3,acc
1.59E+14,0.110133275,-0.05746084,0.40701428,3,acc
1.59E+14,0.09816227,0,0.37828386,3,acc
1.59E+14,0.088585466,0.002394202,0.37588966,3,acc
1.59E+14,0.07182605,0.090979666,0.37110126,3,acc
1.59E+14,0.02633622,0.04309563,0.39025488,3,acc
1.59E+14,-0.023942016,0.009576807,0.4261679,3,acc
1.59E+14,0.045489833,0.055066638,0.33518824,3,acc
1.59E+14,0.004788403,0.059855044,0.38067806,3,acc
1.59E+14,0.016759412,0.09816227,0.40222588,3,acc
1.59E+14,0.090979666,0.04070143,0.39983168,3,acc
1.59E+14,0.038307227,0.12928689,0.36152446,3,acc
1.59E+14,0.016759412,0.021547815,0.35194764,3,acc
1.59E+14,0.007182605,0.08140286,0.35673606,3,acc
1.59E+14,-0.019153614,0.050278235,0.33279404,3,acc
1.59E+14,-0.01436521,0.08140286,0.2657564,3,acc
1.59E+14,-0.04309563,0.08619126,0.2681506,3,acc
1.59E+14,-0.093373865,0.055066638,0.21547815,3,acc
1.59E+14,-0.095768064,0.02633622,0.22984336,3,acc
1.59E+14,-0.19632454,0.12449849,0.25857377,3,acc
1.59E+14,-0.12449849,0.011971008,0.24181437,3,acc
1.59E+14,-0.17477672,0.06943185,0.22505496,3,acc
1.59E+14,-0.17956513,0.011971008,0.16998832,3,acc
1.59E+14,-0.088585466,0.01436521,0.20350714,3,acc
1.59E+14,-0.17238252,0.050278235,0.09816227,3,acc
1.59E+14,-0.17238252,0.047884032,0.090979666,3,acc
1.59E+14,-0.107739076,-0.033518825,0.06703765,3,acc
1.59E+14,-0.110133275,-0.033518825,0.062249243,3,acc
1.59E+14,-0.19393034,-0.021547815,0.10534488,3,acc
1.59E+14,-0.10055647,-0.11971009,0.004788403,3,acc
1.59E+14,-0.088585466,-0.050278235,0.055066638,3,acc
1.59E+14,-0.10055647,-0.045489833,-0.007182605,3,acc
1.59E+14,-0.050278235,-0.05267244,-0.10295067,3,acc
1.59E+14,-0.12210429,-0.009576807,-0.04309563,3,acc
1.59E+14,-0.035913024,-0.11492168,-0.15083471,3,acc
1.59E+14,-0.05746084,-0.08140286,-0.07182605,3,acc
1.59E+14,-0.04070143,-0.02873042,-0.20350714,3,acc
1.59E+14,-0.007182605,-0.02633622,-0.17956513,3,acc
1.59E+14,-0.035913024,-0.016759412,-0.20829555,3,acc
1.59E+14,0.031124622,-0.009576807,-0.2657564,3,acc
1.59E+14,-0.004788403,-0.047884032,-0.24660277,3,acc
1.59E+14,0.021547815,-0.047884032,-0.30645782,3,acc
1.59E+14,0.04070143,-0.08140286,-0.24420857,3,acc
1.59E+14,-0.007182605,-0.062249243,-0.31603462,3,acc
1.59E+14,0.08140286,0,-0.33518824,3,acc
1.59E+14,0.011971008,0.023942016,-0.30885202,3,acc
1.59E+14,0.05267244,-0.031124622,-0.28491,3,acc
1.59E+14,0.08140286,-0.11492168,-0.28491,3,acc
1.59E+14,0.04070143,-0.15322891,-0.32800564,3,acc
1.59E+14,0.06464344,-0.088585466,-0.2777274,3,acc
1.59E+14,-0.02873042,-0.1436521,-0.2657564,3,acc
1.59E+14,0.07182605,-0.12689269,-0.29209262,3,acc
1.59E+14,0,-0.16759412,-0.30166942,3,acc
1.59E+14,0.033518825,-0.090979666,-0.25857377,3,acc
1.59E+14,0.009576807,-0.14604631,-0.25857377,3,acc
1.59E+14,0.047884032,-0.045489833,-0.29448682,3,acc
1.59E+14,0.05746084,-0.08140286,-0.15562311,3,acc
1.59E+14,0.045489833,-0.1364695,-0.22744916,3,acc
1.59E+14,0.07182605,-0.079008654,-0.1604115,3,acc
1.59E+14,0.009576807,-0.12449849,-0.16519992,3,acc
1.59E+14,0.009576807,-0.107739076,-0.12210429,3,acc
1.59E+14,0.019153614,-0.12449849,-0.11971009,3,acc
1.59E+14,0.016759412,-0.110133275,-0.1388637,3,acc
1.59E+14,0.007182605,-0.007182605,-0.093373865,3,acc
1.59E+14,-0.05267244,-0.031124622,-0.16280572,3,acc
1.59E+14,0.011971008,-0.02873042,-0.1412579,3,acc
