t,x,y,z,a,
6.46E+13,-0.023942016,-0.07182605,-0.05746084,3,acc
6.46E+13,0.04070143,-0.016759412,-0.076614454,3,acc
6.46E+13,-0.002394202,-0.01436521,-0.07182605,3,acc
6.46E+13,0.002394202,-0.074220255,0.05746084,3,acc
6.46E+13,0.035913024,-0.02873042,0.050278235,3,acc
6.46E+13,0.095768064,0.06464344,-0.033518825,3,acc
6.46E+13,0.11971009,0.18195933,-0.10055647,3,acc
6.46E+13,0.11971009,0.1316811,-0.06464344,3,acc
6.46E+13,0.06703765,0.08619126,-0.047884032,3,acc
6.46E+13,0,0.02873042,0.088585466,3,acc
6.46E+13,-0.002394202,0.050278235,0.033518825,3,acc
6.46E+13,-0.002394202,0.05746084,-0.023942016,3,acc
6.46E+13,0.02633622,0.076614454,-0.009576807,3,acc
6.46E+13,0.059855044,0.02873042,-0.06943185,3,acc
6.46E+13,0.09816227,0.08619126,-0.11492168,3,acc
6.46E+13,0.02633622,0.11971009,-0.15083471,3,acc
6.46E+13,-0.023942016,0.15083471,-0.22744916,3,acc
6.46E+13,-0.093373865,0.18914193,-0.24420857,3,acc
6.46E+13,0.08140286,0.047884032,-0.1364695,3,acc
6.46E+13,0.25139117,-0.10055647,0.16519992,3,acc
6.46E+13,0.18195933,-0.2896984,0.14604631,3,acc
6.46E+13,0.05746084,-0.24660277,0.21068975,3,acc
6.46E+13,0.033518825,-0.2681506,0.17477672,3,acc
6.46E+13,-0.004788403,-0.17717093,0.2657564,3,acc
6.46E+13,-0.035913024,-0.1316811,0.2777274,3,acc
6.46E+13,0.031124622,-0.12210429,0.22266077,3,acc
6.46E+13,-0.035913024,-0.07182605,0.04309563,3,acc
6.46E+13,-0.045489833,-0.06943185,-0.002394202,3,acc
6.46E+13,-0.15083471,0.021547815,-0.035913024,3,acc
6.46E+13,-0.20350714,0.06464344,-0.050278235,3,acc
6.46E+13,-0.11492168,0.1388637,-0.076614454,3,acc
6.46E+13,-0.021547815,0.20590134,-0.17477672,3,acc
6.46E+13,-0.019153614,0.18195933,-0.20829555,3,acc
6.46E+13,-0.062249243,0.12689269,-0.21787235,3,acc
6.46E+13,-0.021547815,0.16998832,-0.21547815,3,acc
6.46E+13,-0.045489833,0.1412579,-0.260968,3,acc
6.46E+13,-0.08140286,0.095768064,-0.21547815,3,acc
6.46E+13,-0.019153614,0.016759412,-0.24181437,3,acc
6.46E+13,0.009576807,0.08140286,-0.20829555,3,acc
6.46E+13,0.038307227,0.007182605,-0.12449849,3,acc
6.46E+13,0.08379706,-0.062249243,-0.059855044,3,acc
6.46E+13,0.038307227,-0.007182605,-0.11971009,3,acc
6.46E+13,0.12210429,-0.04070143,-0.04309563,3,acc
6.46E+13,0.07182605,-0.090979666,0.016759412,3,acc
6.46E+13,0.06943185,-0.10534488,-0.033518825,3,acc
6.46E+13,0.10295067,-0.08379706,0.011971008,3,acc
6.46E+13,0.062249243,-0.04070143,0.038307227,3,acc
6.46E+13,0.12210429,-0.1412579,0.04070143,3,acc
6.46E+13,0.11971009,-0.02633622,0.08619126,3,acc
6.46E+13,0.06464344,-0.04070143,0.011971008,3,acc
6.46E+13,0.055066638,-0.10055647,0.079008654,3,acc
6.46E+13,0.050278235,-0.074220255,0.06943185,3,acc
6.46E+13,0.1364695,0.035913024,0.038307227,3,acc
6.46E+13,0.079008654,-0.093373865,0.09816227,3,acc
6.46E+13,0.15801731,0.009576807,0.038307227,3,acc
6.46E+13,0.021547815,0.08619126,0.009576807,3,acc
6.46E+13,-0.023942016,-0.06943185,0.033518825,3,acc
6.46E+13,0.110133275,0.02873042,0.05267244,3,acc
6.46E+13,0.12928689,0.055066638,0.047884032,3,acc
6.46E+13,0.09816227,-0.074220255,-0.007182605,3,acc
6.46E+13,0.095768064,0.019153614,0.035913024,3,acc
6.46E+13,0.035913024,-0.033518825,0.031124622,3,acc
6.46E+13,0.079008654,-0.12210429,0.1316811,3,acc
6.46E+13,0.16759412,0.033518825,0.16280572,3,acc
6.46E+13,0.1316811,0.079008654,0.39025488,3,acc
6.46E+13,0.1364695,-0.02633622,0.4213795,3,acc
6.46E+13,0.021547815,-0.20111294,0.5793968,3,acc
6.46E+13,0.15083471,-0.25617957,0.8451532,3,acc
6.46E+13,0.18435353,-0.25139117,1.1180922,3,acc
6.46E+13,0.033518825,-0.39743748,0.9744401,3,acc
6.46E+13,-0.08140286,-0.61770403,0.92416185,3,acc
6.46E+13,-0.20350714,-0.8882488,1.328782,3,acc
6.46E+13,-0.21068975,-1.2330139,1.5729905,3,acc
6.46E+13,-0.30166942,-1.4867992,1.472434,3,acc
6.46E+13,-0.28491,-1.8914193,1.42455,3,acc
6.46E+13,-0.24420857,-1.6424223,1.4915876,3,acc
6.46E+13,-0.10295067,-1.6304513,1.6711528,3,acc
6.46E+13,-0.21308395,-1.721431,2.0015526,3,acc
6.46E+13,-0.20111294,-1.7597382,1.7621324,3,acc
6.46E+13,-0.08379706,-1.9440918,1.436521,3,acc
6.46E+13,0.059855044,-2.0015526,1.3718776,3,acc
6.46E+13,0.05267244,-2.255338,0.9672575,3,acc
6.46E+13,-0.107739076,-1.8315643,0.61052144,3,acc
6.46E+13,-0.01436521,-1.3239936,0.11252748,3,acc
6.46E+13,0.17238252,-2.042254,-0.007182605,3,acc
6.46E+13,0.44532153,-1.9967642,0.7374141,3,acc
6.46E+13,0.28491,-0.9959879,0.770933,3,acc
6.46E+13,-0.031124622,-0.59136784,0.29448682,3,acc
6.46E+13,0.1364695,-0.7038953,-0.5530606,3,acc
6.46E+13,0.4309563,-1.0127473,-0.581791,3,acc
6.46E+13,0.30645782,-1.7669208,0.07182605,3,acc
6.46E+13,-0.19153613,-1.9081788,0.4357447,3,acc
6.46E+13,-0.49559975,-1.1228806,-0.6823475,3,acc
6.46E+13,-0.24660277,-0.62009823,-1.9632454,3,acc
6.46E+13,0.011971008,-0.8619126,-1.4293385,3,acc
6.46E+13,-0.2705448,-0.7422025,-0.5770026,3,acc
6.46E+13,-0.10295067,0.6464345,-0.7062895,3,acc
6.46E+13,-0.009576807,1.0103531,-1.0582372,3,acc
6.46E+13,0.5626374,1.3623008,-1.910573,3,acc
6.46E+13,2.1260512,3.3494883,-1.9847932,3,acc
6.46E+13,3.5290532,4.2161894,-0.89543146,3,acc
6.46E+13,1.9656396,1.934515,1.103727,3,acc
6.46E+13,0.08379706,2.6551697,0.41180268,3,acc
6.46E+13,-0.7613561,4.55856,-1.1755531,3,acc
6.46E+13,-1.7549498,5.3678,-4.3358994,3,acc
6.46E+13,-0.6679823,3.2680852,-5.3438582,3,acc
6.46E+13,5.0876784,1.541866,0.095768064,3,acc
6.46E+13,3.086126,-2.2170308,7.845799,3,acc
6.46E+13,-4.173094,-1.1324574,3.25372,3,acc
6.46E+13,-5.1571107,2.9041667,-4.345476,3,acc
6.46E+13,-6.167464,6.8450227,-6.7731967,3,acc
6.46E+13,-6.5505357,-0.34715924,-3.1651347,3,acc
6.46E+13,-2.72939,-3.6583402,1.9369092,3,acc
6.46E+13,-1.6687586,-0.7757214,2.633622,3,acc
6.46E+13,-2.372654,2.2002714,-1.5107412,3,acc
6.46E+13,-1.1827357,2.111686,-3.6056678,3,acc
6.46E+13,0.545878,0.78529817,-2.4875755,3,acc
6.46E+13,3.6415808,4.027047,-2.3558946,3,acc
6.46E+13,3.6583402,4.1371803,2.0231004,3,acc
6.46E+13,1.364695,4.367024,-1.2449849,3,acc
6.46E+13,3.4596214,5.911284,-6.0884547,3,acc
6.46E+13,6.5241995,3.7660792,-5.6239796,3,acc
6.46E+13,6.588843,1.3742718,-4.781221,3,acc
6.46E+13,6.2129536,2.693477,-6.145916,3,acc
6.46E+13,3.2680852,-1.9081788,-6.0381765,3,acc
6.46E+13,4.8626237,-3.2273839,-3.394978,3,acc
6.46E+13,6.679823,-3.5889084,3.1004913,3,acc
6.46E+13,0.31124622,-8.937555,20.140024,3,acc
6.46E+13,-7.819463,14.331692,3.9360676,3,acc
6.46E+13,-6.6726403,5.209783,-6.265626,3,acc
6.46E+13,-1.8363527,1.7286136,-1.8148049,3,acc
6.46E+13,11.743559,8.702923,0.320823,3,acc
6.46E+13,-9.524135,17.987637,-0.80445176,3,acc
6.46E+13,-8.949526,3.2465374,-4.582502,3,acc
6.46E+13,-2.456451,-0.37588966,-2.3989902,3,acc
6.46E+13,-11.5616,2.5258827,-8.422802,3,acc
6.46E+13,4.1659107,5.66947,-7.309498,3,acc
6.46E+13,-6.907272,12.073959,-6.6989765,3,acc
6.46E+13,-9.488221,9.16261,-6.766014,3,acc
6.46E+13,-10.299856,-1.9847932,-4.098873,3,acc
6.46E+13,8.494628,-4.3957543,54.02516,3,acc
6.46E+13,-21.418528,-3.4237084,-17.183186,3,acc
6.46E+13,1.7956513,11.159374,-24.705767,3,acc
6.46E+13,-1.697489,0.47884035,-17.863138,3,acc
6.46E+13,-5.3965306,16.160862,-1.6160861,3,acc
6.46E+13,1.934515,11.750742,0.5506664,3,acc
6.46E+13,4.06296,-0.6536171,3.9456444,3,acc
6.46E+13,3.311181,0.60573304,1.3120226,3,acc
6.46E+13,1.0869676,-4.441244,-4.644751,3,acc
6.46E+13,2.7509377,-6.5601125,-0.50517654,3,acc
6.46E+13,1.8986019,-4.0581717,2.5354595,3,acc
6.46E+13,6.196194,-1.5825673,1.1348516,3,acc
6.46E+13,11.975797,-3.394978,3.821146,3,acc
6.46E+13,10.517728,-0.023942016,8.937555,3,acc
