t,x,y,z,a,
5.91E+14,0.047884032,-0.011971008,0.35194764,3,acc
5.91E+14,0.04070143,-0.035913024,-0.004788403,3,acc
5.91E+14,0.05746084,0.021547815,0.02633622,3,acc
5.91E+14,-0.007182605,0.04309563,-0.038307227,3,acc
5.91E+14,0.002394202,-0.002394202,0.02633622,3,acc
5.91E+14,0.011971008,0.04070143,0.019153614,3,acc
5.91E+14,-0.007182605,-0.016759412,0.04309563,3,acc
5.91E+14,-0.007182605,0.045489833,-0.002394202,3,acc
5.91E+14,-0.021547815,0.031124622,-0.011971008,3,acc
5.91E+14,0.009576807,0.038307227,0.02873042,3,acc
5.91E+14,0.055066638,-0.047884032,0.011971008,3,acc
5.91E+14,0.076614454,-0.04309563,0.02873042,3,acc
5.91E+14,-0.02633622,0,-0.021547815,3,acc
5.91E+14,0.055066638,0.023942016,-0.08379706,3,acc
5.91E+14,0.016759412,-0.023942016,-0.023942016,3,acc
5.91E+14,0.031124622,0.007182605,-0.02873042,3,acc
5.91E+14,-0.009576807,-0.002394202,0.062249243,3,acc
5.91E+14,0.10534488,-0.045489833,-0.031124622,3,acc
5.91E+14,0.1388637,-0.062249243,-0.074220255,3,acc
5.91E+14,0,-0.06703765,0.02873042,3,acc
5.91E+14,-0.011971008,0.021547815,0.004788403,3,acc
5.91E+14,0.08140286,-0.023942016,-0.06943185,3,acc
5.91E+14,0.031124622,-0.02633622,0.023942016,3,acc
5.91E+14,0.011971008,-0.02873042,-0.011971008,3,acc
5.91E+14,0.04309563,0.06703765,-0.050278235,3,acc
5.91E+14,0.06943185,0.02633622,-0.06703765,3,acc
5.91E+14,-0.01436521,0.04309563,-0.035913024,3,acc
5.91E+14,0.031124622,-0.021547815,-0.045489833,3,acc
5.91E+14,0.05267244,0.009576807,0.016759412,3,acc
5.91E+14,0.050278235,-0.02633622,0.033518825,3,acc
5.91E+14,0.06943185,0.050278235,-0.038307227,3,acc
5.91E+14,0.06943185,0,0.004788403,3,acc
5.91E+14,0.031124622,-0.002394202,0.023942016,3,acc
5.91E+14,0.062249243,-0.007182605,0.059855044,3,acc
5.91E+14,0.06703765,-0.007182605,0.031124622,3,acc
5.91E+14,0.088585466,-0.004788403,0.02633622,3,acc
5.91E+14,0.045489833,-0.05746084,0.062249243,3,acc
5.91E+14,0.04309563,0.021547815,0.055066638,3,acc
5.91E+14,0.16280572,-0.002394202,0.05746084,3,acc
5.91E+14,0.06464344,0.011971008,0.06943185,3,acc
5.91E+14,0.021547815,-0.033518825,0.11492168,3,acc
5.91E+14,0.031124622,0.002394202,0.10534488,3,acc
5.91E+14,0.074220255,-0.038307227,0.021547815,3,acc
5.91E+14,0.050278235,0.01436521,0.02873042,3,acc
5.91E+14,0.04070143,-0.004788403,0.050278235,3,acc
5.91E+14,-0.019153614,0.021547815,0.019153614,3,acc
5.91E+14,0.045489833,-0.06943185,0.02873042,3,acc
5.91E+14,0.05746084,-0.004788403,0.050278235,3,acc
5.91E+14,0.10055647,0.04070143,0.04070143,3,acc
5.91E+14,0.074220255,0.038307227,-0.009576807,3,acc
5.91E+14,0.031124622,0.08140286,-0.011971008,3,acc
5.91E+14,0.045489833,0.002394202,-0.033518825,3,acc
5.91E+14,0.06943185,0.021547815,-0.011971008,3,acc
5.91E+14,0.04309563,0.033518825,0.045489833,3,acc
5.91E+14,0.019153614,-0.009576807,0.05746084,3,acc
5.91E+14,0.07182605,-0.06703765,0.1604115,3,acc
5.91E+14,0.12928689,0.07182605,0.02633622,3,acc
5.91E+14,0.15083471,0.08619126,0.06464344,3,acc
5.91E+14,-0.06943185,-0.002394202,0.093373865,3,acc
5.91E+14,-0.023942016,0.01436521,0.1412579,3,acc
5.91E+14,0.050278235,-0.021547815,0.10295067,3,acc
5.91E+14,0.08379706,-0.038307227,0.045489833,3,acc
5.91E+14,0.047884032,-0.06943185,0.002394202,3,acc
5.91E+14,0.055066638,-0.09816227,0.016759412,3,acc
5.91E+14,-0.011971008,0.02873042,0.08619126,3,acc
5.91E+14,-0.045489833,-0.079008654,-0.009576807,3,acc
5.91E+14,0.04309563,-0.10534488,-0.02873042,3,acc
5.91E+14,0.1340753,-0.074220255,-0.076614454,3,acc
5.91E+14,0.10055647,0.002394202,-0.021547815,3,acc
5.91E+14,0.02873042,0.002394202,-0.011971008,3,acc
5.91E+14,0.04309563,-0.062249243,-0.004788403,3,acc
5.91E+14,0.031124622,-0.035913024,0,3,acc
5.91E+14,0.06943185,0.08619126,0.01436521,3,acc
5.91E+14,0.019153614,0.035913024,-0.007182605,3,acc
5.91E+14,-0.04070143,-0.009576807,0.059855044,3,acc
5.91E+14,0.08619126,-0.038307227,0.004788403,3,acc
5.91E+14,0.10534488,-0.021547815,0.090979666,3,acc
5.91E+14,0.095768064,-0.02873042,0.08619126,3,acc
